sentence,modelo_exemplo,arg1,rel,arg2,n_modelos_concordando
"Mais tarde, uma província de o norte de a Lusitânia foi formada, conhecida como Gallaecia, com capital em Bracara Augusta, hoje Braga.",respostas_gpt5.5_mini,Gallaecia,tinha como capital,Bracara Augusta,3
"Mais tarde, uma província de o norte de a Lusitânia foi formada, conhecida como Gallaecia, com capital em Bracara Augusta, hoje Braga.",respostasGemini3.1Pro,uma província de o norte de a Lusitânia,é conhecida como,Gallaecia,4
"Mais tarde, uma província de o norte de a Lusitânia foi formada, conhecida como Gallaecia, com capital em Bracara Augusta, hoje Braga.",respostasGemini3.1Pro,Gallaecia,tinha capital em,Bracara Augusta,3
"Mais tarde, uma província de o norte de a Lusitânia foi formada, conhecida como Gallaecia, com capital em Bracara Augusta, hoje Braga.",respostasGemini3.1Pro,Bracara Augusta,é hoje,Braga,3
"O período de Taifa terminou com a conquista de os almorávidas que vieram de o Marrocos em 1086, conquistando uma vitória decisiva em a Batalha de Sagrajas, seguida um século depois em 1147, após o segundo período de Taifa, pelos Almohads, também de Marraquexe.",Claude_Sonnet5,os almorávidas,vieram de,o Marrocos,4
"O período de Taifa terminou com a conquista de os almorávidas que vieram de o Marrocos em 1086, conquistando uma vitória decisiva em a Batalha de Sagrajas, seguida um século depois em 1147, após o segundo período de Taifa, pelos Almohads, também de Marraquexe.",Claude_Sonnet5,os almorávidas,conquistaram,uma vitória decisiva,3
"O período de Taifa terminou com a conquista de os almorávidas que vieram de o Marrocos em 1086, conquistando uma vitória decisiva em a Batalha de Sagrajas, seguida um século depois em 1147, após o segundo período de Taifa, pelos Almohads, também de Marraquexe.",PortugueseT5OIE_Abstractive,os almorávidas,vieram de,o Marrocos,4
"O período de Taifa terminou com a conquista de os almorávidas que vieram de o Marrocos em 1086, conquistando uma vitória decisiva em a Batalha de Sagrajas, seguida um século depois em 1147, após o segundo período de Taifa, pelos Almohads, também de Marraquexe.",PortugueseT5OIE_Abstractive,os almorávidas,conquistaram,uma vitória decisiva,3
"O período de Taifa terminou com a conquista de os almorávidas que vieram de o Marrocos em 1086, conquistando uma vitória decisiva em a Batalha de Sagrajas, seguida um século depois em 1147, após o segundo período de Taifa, pelos Almohads, também de Marraquexe.",respostas_gpt5.5_mini,os almorávidas,vieram de,o Marrocos,4
"O período de Taifa terminou com a conquista de os almorávidas que vieram de o Marrocos em 1086, conquistando uma vitória decisiva em a Batalha de Sagrajas, seguida um século depois em 1147, após o segundo período de Taifa, pelos Almohads, também de Marraquexe.",respostasGemini3.1Pro,os almorávidas,vieram de,o Marrocos,4
"O período de Taifa terminou com a conquista de os almorávidas que vieram de o Marrocos em 1086, conquistando uma vitória decisiva em a Batalha de Sagrajas, seguida um século depois em 1147, após o segundo período de Taifa, pelos Almohads, também de Marraquexe.",respostasGemini3.1Pro,os almorávidas,conquistaram,uma vitória decisiva,3
Os berberes eram originalmente de as montanhas de o Atlas e Rif de o norte de a África e eram essencialmente nômades.,Claude_Sonnet5,Os berberes,eram essencialmente,nômades,3
Os berberes eram originalmente de as montanhas de o Atlas e Rif de o norte de a África e eram essencialmente nômades.,PortugueseT5OIE_Abstractive,Os berberes,eram originalmente de,as montanhas de o Rif de o norte de a África,4
Os berberes eram originalmente de as montanhas de o Atlas e Rif de o norte de a África e eram essencialmente nômades.,PortugueseT5OIE_Abstractive,Os berberes,eram essencialmente,nômades,3
Os berberes eram originalmente de as montanhas de o Atlas e Rif de o norte de a África e eram essencialmente nômades.,respostaGrok4.0Fast,Os berberes,eram originalmente de,as montanhas de o Atlas e Rif de o norte de a África,4
Os berberes eram originalmente de as montanhas de o Atlas e Rif de o norte de a África e eram essencialmente nômades.,respostaGrok4.0Fast,Os berberes,eram essencialmente,nômades,3
Os berberes eram originalmente de as montanhas de o Atlas e Rif de o norte de a África e eram essencialmente nômades.,respostas_gpt5.5_mini,Os berberes,eram originalmente de,as montanhas do Atlas e Rif do norte da África,4
Os berberes eram originalmente de as montanhas de o Atlas e Rif de o norte de a África e eram essencialmente nômades.,respostasGemini3.1Pro,Os berberes,eram originalmente de,as montanhas Rif de o norte de a África,4
"Mas as maiores reformas de Sebastião de Melo foram econômicas e financeiras, com a criação de várias empresas e guildas para regular todas as atividades comerciais.",Claude_Sonnet5,Sebastião de Melo,criou,várias empresas,3
"Mas as maiores reformas de Sebastião de Melo foram econômicas e financeiras, com a criação de várias empresas e guildas para regular todas as atividades comerciais.",Claude_Sonnet5,Sebastião de Melo,criou,guildas,3
"Mas as maiores reformas de Sebastião de Melo foram econômicas e financeiras, com a criação de várias empresas e guildas para regular todas as atividades comerciais.",PortugueseT5OIE_Abstractive,Sebastião de Melo,criou,várias empresas,3
"Mas as maiores reformas de Sebastião de Melo foram econômicas e financeiras, com a criação de várias empresas e guildas para regular todas as atividades comerciais.",PortugueseT5OIE_Abstractive,Sebastião de Melo,criou,guildas,3
"Mas as maiores reformas de Sebastião de Melo foram econômicas e financeiras, com a criação de várias empresas e guildas para regular todas as atividades comerciais.",respostas_gpt5.5_mini,Sebastião de Melo,criou,várias empresas,3
"Mas as maiores reformas de Sebastião de Melo foram econômicas e financeiras, com a criação de várias empresas e guildas para regular todas as atividades comerciais.",respostas_gpt5.5_mini,Sebastião de Melo,criou,guildas,3
"Em 2001, Portugal descriminalizou a posse de todas as drogas que ainda são ilegais em outros países desenvolvidos, incluindo, entre outras, maconha, cocaína, heroína e LSD.",PortugueseT5OIE_Abstractive,Portugal,descriminalizou,a posse de todas as drogas que ainda são ilegais em outros países desenvolvidos,3
"Em 2001, Portugal descriminalizou a posse de todas as drogas que ainda são ilegais em outros países desenvolvidos, incluindo, entre outras, maconha, cocaína, heroína e LSD.",respostas_gpt5.5_mini,Portugal,descriminalizou,a posse de todas as drogas que ainda são ilegais em outros países desenvolvidos,3
"Em 2001, Portugal descriminalizou a posse de todas as drogas que ainda são ilegais em outros países desenvolvidos, incluindo, entre outras, maconha, cocaína, heroína e LSD.",respostasGemini3.1Pro,Portugal,descriminalizou,a posse de todas as drogas que ainda são ilegais em outros países desenvolvidos,3
"O banco central de Portugal é o Banco de Portugal, parte integrante de o Sistema Europeu de Bancos Centrais.",Claude_Sonnet5,O banco central de Portugal,é,o Banco de Portugal,5
"O banco central de Portugal é o Banco de Portugal, parte integrante de o Sistema Europeu de Bancos Centrais.",PortugueseT5OIE_Abstractive,O banco central de Portugal,é,o Banco de Portugal,5
"O banco central de Portugal é o Banco de Portugal, parte integrante de o Sistema Europeu de Bancos Centrais.",respostaGrok4.0Fast,O banco central de Portugal,é,o Banco de Portugal,5
"O banco central de Portugal é o Banco de Portugal, parte integrante de o Sistema Europeu de Bancos Centrais.",respostas_gpt5.5_mini,O banco central de Portugal,é,o Banco de Portugal,5
"O banco central de Portugal é o Banco de Portugal, parte integrante de o Sistema Europeu de Bancos Centrais.",respostasGemini3.1Pro,O banco central de Portugal,é,o Banco de Portugal,5
"Os pontos turísticos mais procurados em Portugal são Lisboa, Algarve, Madeira, Porto e a cidade de Coimbra, também entre 4-5 milhões de peregrinos religiosos visitam Fátima a cada ano, onde supostamente ocorreram aparições de a Virgem Maria a três pastores em 1917.",Claude_Sonnet5,Os pontos turísticos mais procurados em Portugal,são,Lisboa,3
"Os pontos turísticos mais procurados em Portugal são Lisboa, Algarve, Madeira, Porto e a cidade de Coimbra, também entre 4-5 milhões de peregrinos religiosos visitam Fátima a cada ano, onde supostamente ocorreram aparições de a Virgem Maria a três pastores em 1917.",Claude_Sonnet5,Os pontos turísticos mais procurados em Portugal,são,Algarve,3
"Os pontos turísticos mais procurados em Portugal são Lisboa, Algarve, Madeira, Porto e a cidade de Coimbra, também entre 4-5 milhões de peregrinos religiosos visitam Fátima a cada ano, onde supostamente ocorreram aparições de a Virgem Maria a três pastores em 1917.",Claude_Sonnet5,Os pontos turísticos mais procurados em Portugal,são,Madeira,3
"Os pontos turísticos mais procurados em Portugal são Lisboa, Algarve, Madeira, Porto e a cidade de Coimbra, também entre 4-5 milhões de peregrinos religiosos visitam Fátima a cada ano, onde supostamente ocorreram aparições de a Virgem Maria a três pastores em 1917.",Claude_Sonnet5,Os pontos turísticos mais procurados em Portugal,são,Porto,3
"Os pontos turísticos mais procurados em Portugal são Lisboa, Algarve, Madeira, Porto e a cidade de Coimbra, também entre 4-5 milhões de peregrinos religiosos visitam Fátima a cada ano, onde supostamente ocorreram aparições de a Virgem Maria a três pastores em 1917.",Claude_Sonnet5,Os pontos turísticos mais procurados em Portugal,são,a cidade de Coimbra,3
"Os pontos turísticos mais procurados em Portugal são Lisboa, Algarve, Madeira, Porto e a cidade de Coimbra, também entre 4-5 milhões de peregrinos religiosos visitam Fátima a cada ano, onde supostamente ocorreram aparições de a Virgem Maria a três pastores em 1917.",PortugueseT5OIE_Abstractive,Os pontos turísticos mais procurados em Portugal,são,Lisboa,3
"Os pontos turísticos mais procurados em Portugal são Lisboa, Algarve, Madeira, Porto e a cidade de Coimbra, também entre 4-5 milhões de peregrinos religiosos visitam Fátima a cada ano, onde supostamente ocorreram aparições de a Virgem Maria a três pastores em 1917.",PortugueseT5OIE_Abstractive,Os pontos turísticos mais procurados em Portugal,são,Algarve,3
"Os pontos turísticos mais procurados em Portugal são Lisboa, Algarve, Madeira, Porto e a cidade de Coimbra, também entre 4-5 milhões de peregrinos religiosos visitam Fátima a cada ano, onde supostamente ocorreram aparições de a Virgem Maria a três pastores em 1917.",PortugueseT5OIE_Abstractive,Os pontos turísticos mais procurados em Portugal,são,Madeira,3
"Os pontos turísticos mais procurados em Portugal são Lisboa, Algarve, Madeira, Porto e a cidade de Coimbra, também entre 4-5 milhões de peregrinos religiosos visitam Fátima a cada ano, onde supostamente ocorreram aparições de a Virgem Maria a três pastores em 1917.",PortugueseT5OIE_Abstractive,Os pontos turísticos mais procurados em Portugal,são,Porto,3
"Os pontos turísticos mais procurados em Portugal são Lisboa, Algarve, Madeira, Porto e a cidade de Coimbra, também entre 4-5 milhões de peregrinos religiosos visitam Fátima a cada ano, onde supostamente ocorreram aparições de a Virgem Maria a três pastores em 1917.",PortugueseT5OIE_Abstractive,Os pontos turísticos mais procurados em Portugal,são,a cidade de Coimbra,3
"Os pontos turísticos mais procurados em Portugal são Lisboa, Algarve, Madeira, Porto e a cidade de Coimbra, também entre 4-5 milhões de peregrinos religiosos visitam Fátima a cada ano, onde supostamente ocorreram aparições de a Virgem Maria a três pastores em 1917.",respostasGemini3.1Pro,Os pontos turísticos mais procurados em Portugal,são,Lisboa,3
"Os pontos turísticos mais procurados em Portugal são Lisboa, Algarve, Madeira, Porto e a cidade de Coimbra, também entre 4-5 milhões de peregrinos religiosos visitam Fátima a cada ano, onde supostamente ocorreram aparições de a Virgem Maria a três pastores em 1917.",respostasGemini3.1Pro,Os pontos turísticos mais procurados em Portugal,são,Algarve,3
"Os pontos turísticos mais procurados em Portugal são Lisboa, Algarve, Madeira, Porto e a cidade de Coimbra, também entre 4-5 milhões de peregrinos religiosos visitam Fátima a cada ano, onde supostamente ocorreram aparições de a Virgem Maria a três pastores em 1917.",respostasGemini3.1Pro,Os pontos turísticos mais procurados em Portugal,são,Madeira,3
"Os pontos turísticos mais procurados em Portugal são Lisboa, Algarve, Madeira, Porto e a cidade de Coimbra, também entre 4-5 milhões de peregrinos religiosos visitam Fátima a cada ano, onde supostamente ocorreram aparições de a Virgem Maria a três pastores em 1917.",respostasGemini3.1Pro,Os pontos turísticos mais procurados em Portugal,são,Porto,3
"Os pontos turísticos mais procurados em Portugal são Lisboa, Algarve, Madeira, Porto e a cidade de Coimbra, também entre 4-5 milhões de peregrinos religiosos visitam Fátima a cada ano, onde supostamente ocorreram aparições de a Virgem Maria a três pastores em 1917.",respostasGemini3.1Pro,Os pontos turísticos mais procurados em Portugal,são,a cidade de Coimbra,3
"Em 2007, Portugal tinha 10.617.575 habitantes, de os quais cerca de 332.137 eram imigrantes legais.",Claude_Sonnet5,cerca de 332.137 dos habitantes de Portugal,eram,imigrantes legais,3
"Em 2007, Portugal tinha 10.617.575 habitantes, de os quais cerca de 332.137 eram imigrantes legais.",PortugueseT5OIE_Abstractive,cerca de 332.137 habitantes,eram,imigrantes legais,3
"Em 2007, Portugal tinha 10.617.575 habitantes, de os quais cerca de 332.137 eram imigrantes legais.",respostasGemini3.1Pro,cerca de 332.137 de os 10.617.575 habitantes de Portugal,eram,imigrantes legais,3
As universidades portuguesas existem desde 1290,Claude_Sonnet5,As universidades portuguesas,existem desde,1290,5
As universidades portuguesas existem desde 1290,PortugueseT5OIE_Abstractive,As universidades portuguesas,existem desde,1290,5
As universidades portuguesas existem desde 1290,respostaGrok4.0Fast,As universidades portuguesas,existem desde,1290,5
As universidades portuguesas existem desde 1290,respostas_gpt5.5_mini,As universidades portuguesas,existem desde,1290,5
As universidades portuguesas existem desde 1290,respostasGemini3.1Pro,As universidades portuguesas,existem desde,1290,5
Portugal liderou a exploração européia de o mundo e uma era de a descoberta.,Claude_Sonnet5,Portugal,liderou,uma era da descoberta,4
Portugal liderou a exploração européia de o mundo e uma era de a descoberta.,PortugueseT5OIE_Abstractive,Portugal,liderou,uma era de a descoberta,4
Portugal liderou a exploração européia de o mundo e uma era de a descoberta.,respostas_gpt5.5_mini,Portugal,liderou,uma era da descoberta,4
Portugal liderou a exploração européia de o mundo e uma era de a descoberta.,respostasGemini3.1Pro,Portugal,liderou,uma era de a descoberta,4
"Finalmente, uma pequena fração de mutações é benéfica, melhorando a aptidão de o organismo e é extremamente importante para a evolução, uma vez que sua seleção direcional leva a a evolução adaptativa.",Claude_Sonnet5,uma pequena fração de mutações,melhora,a aptidão do organismo,3
"Finalmente, uma pequena fração de mutações é benéfica, melhorando a aptidão de o organismo e é extremamente importante para a evolução, uma vez que sua seleção direcional leva a a evolução adaptativa.",Claude_Sonnet5,a seleção direcional da pequena fração de mutações benéficas,leva a,a evolução adaptativa,3
"Finalmente, uma pequena fração de mutações é benéfica, melhorando a aptidão de o organismo e é extremamente importante para a evolução, uma vez que sua seleção direcional leva a a evolução adaptativa.",PortugueseT5OIE_Abstractive,uma pequena fração de mutações,melhora,a aptidão de o organismo,3
"Finalmente, uma pequena fração de mutações é benéfica, melhorando a aptidão de o organismo e é extremamente importante para a evolução, uma vez que sua seleção direcional leva a a evolução adaptativa.",PortugueseT5OIE_Abstractive,a seleção direcional de uma pequena fração de mutações,leva a,a evolução adaptativa,3
"Finalmente, uma pequena fração de mutações é benéfica, melhorando a aptidão de o organismo e é extremamente importante para a evolução, uma vez que sua seleção direcional leva a a evolução adaptativa.",respostasGemini3.1Pro,uma pequena fração de mutações benéfica,melhora,a aptidão de o organismo,3
"Finalmente, uma pequena fração de mutações é benéfica, melhorando a aptidão de o organismo e é extremamente importante para a evolução, uma vez que sua seleção direcional leva a a evolução adaptativa.",respostasGemini3.1Pro,a seleção direcional de uma pequena fração de mutações benéfica,leva a,a evolução adaptativa,3
"O português é uma língua românica que se originou em o que hoje é a Galiza e o norte de Portugal, originária de o galego-português, que era a língua comum de o povo galego e português até a independência de Portugal.",Claude_Sonnet5,O português,se originou em,o que hoje é a Galiza e o norte de Portugal,4
"O português é uma língua românica que se originou em o que hoje é a Galiza e o norte de Portugal, originária de o galego-português, que era a língua comum de o povo galego e português até a independência de Portugal.",Claude_Sonnet5,O português,é originário de,o galego-português,3
"O português é uma língua românica que se originou em o que hoje é a Galiza e o norte de Portugal, originária de o galego-português, que era a língua comum de o povo galego e português até a independência de Portugal.",PortugueseT5OIE_Abstractive,O português,se originou em,o que hoje é a Galiza e o norte de Portugal,4
"O português é uma língua românica que se originou em o que hoje é a Galiza e o norte de Portugal, originária de o galego-português, que era a língua comum de o povo galego e português até a independência de Portugal.",PortugueseT5OIE_Abstractive,o galego-português,era,a língua comum de o povo galego e português até a independência de Portugal,3
"O português é uma língua românica que se originou em o que hoje é a Galiza e o norte de Portugal, originária de o galego-português, que era a língua comum de o povo galego e português até a independência de Portugal.",respostas_gpt5.5_mini,O português,se originou em,o que hoje é a Galiza,4
"O português é uma língua românica que se originou em o que hoje é a Galiza e o norte de Portugal, originária de o galego-português, que era a língua comum de o povo galego e português até a independência de Portugal.",respostas_gpt5.5_mini,O português,é originário de,o galego-português,3
"O português é uma língua românica que se originou em o que hoje é a Galiza e o norte de Portugal, originária de o galego-português, que era a língua comum de o povo galego e português até a independência de Portugal.",respostas_gpt5.5_mini,o galego-português,era,a língua comum do povo galego e português,3
"O português é uma língua românica que se originou em o que hoje é a Galiza e o norte de Portugal, originária de o galego-português, que era a língua comum de o povo galego e português até a independência de Portugal.",respostasGemini3.1Pro,O português,se originou em,o que hoje é a Galiza,4
"O português é uma língua românica que se originou em o que hoje é a Galiza e o norte de Portugal, originária de o galego-português, que era a língua comum de o povo galego e português até a independência de Portugal.",respostasGemini3.1Pro,O português,é originária de,o galego-português,3
"O português é uma língua românica que se originou em o que hoje é a Galiza e o norte de Portugal, originária de o galego-português, que era a língua comum de o povo galego e português até a independência de Portugal.",respostasGemini3.1Pro,o galego-português,era,a língua comum de o povo galego e português até a independência de Portugal,3
"O Ministério de a Saúde é responsável por desenvolver políticas de saúde, bem como gerenciar o SNS.",Claude_Sonnet5,O Ministério da Saúde,é responsável por gerenciar,o SNS,4
"O Ministério de a Saúde é responsável por desenvolver políticas de saúde, bem como gerenciar o SNS.",PortugueseT5OIE_Abstractive,O Ministério de a Saúde,é responsável por,gerenciar o SNS,4
"O Ministério de a Saúde é responsável por desenvolver políticas de saúde, bem como gerenciar o SNS.",respostas_gpt5.5_mini,O Ministério da Saúde,é responsável por gerenciar,o SNS,4
"O Ministério de a Saúde é responsável por desenvolver políticas de saúde, bem como gerenciar o SNS.",respostasGemini3.1Pro,O Ministério de a Saúde,é responsável por,gerenciar o SNS,4
"Kanye Omari West nasceu em 8 de junho de 1977 em Atlanta, Geórgia.",Claude_Sonnet5,Kanye Omari West,nasceu em,8 de junho de 1977,5
"Kanye Omari West nasceu em 8 de junho de 1977 em Atlanta, Geórgia.",Claude_Sonnet5,Kanye Omari West,nasceu em,"Atlanta, Geórgia",4
"Kanye Omari West nasceu em 8 de junho de 1977 em Atlanta, Geórgia.",PortugueseT5OIE_Abstractive,Kanye Omari West,nasceu em,8 de junho de 1977,5
"Kanye Omari West nasceu em 8 de junho de 1977 em Atlanta, Geórgia.",PortugueseT5OIE_Abstractive,Kanye Omari West,nasceu em,"Atlanta, Geórgia",4
"Kanye Omari West nasceu em 8 de junho de 1977 em Atlanta, Geórgia.",respostaGrok4.0Fast,Kanye Omari West,nasceu em,"8 de junho de 1977 em Atlanta, Geórgia",5
"Kanye Omari West nasceu em 8 de junho de 1977 em Atlanta, Geórgia.",respostas_gpt5.5_mini,Kanye Omari West,nasceu em,8 de junho de 1977,5
"Kanye Omari West nasceu em 8 de junho de 1977 em Atlanta, Geórgia.",respostas_gpt5.5_mini,Kanye Omari West,nasceu em,"Atlanta, Geórgia",4
"Kanye Omari West nasceu em 8 de junho de 1977 em Atlanta, Geórgia.",respostasGemini3.1Pro,Kanye Omari West,nasceu em,8 de junho de 1977,5
"Kanye Omari West nasceu em 8 de junho de 1977 em Atlanta, Geórgia.",respostasGemini3.1Pro,Kanye Omari West,nasceu em,"Atlanta, Geórgia",4
"O budismo mahayana, a o contrário, aspira a o estado de Buda através de o caminho de o bodhisattva, um estado em que alguém permanece neste ciclo para ajudar outros seres a alcançar o despertar.",Claude_Sonnet5,O budismo mahayana,aspira a,o estado de Buda,4
"O budismo mahayana, a o contrário, aspira a o estado de Buda através de o caminho de o bodhisattva, um estado em que alguém permanece neste ciclo para ajudar outros seres a alcançar o despertar.",PortugueseT5OIE_Abstractive,O budismo mahayana,aspira a,o estado de Buda,4
"O budismo mahayana, a o contrário, aspira a o estado de Buda através de o caminho de o bodhisattva, um estado em que alguém permanece neste ciclo para ajudar outros seres a alcançar o despertar.",respostaGrok4.0Fast,O budismo mahayana,aspira a,o estado de Buda,4
"O budismo mahayana, a o contrário, aspira a o estado de Buda através de o caminho de o bodhisattva, um estado em que alguém permanece neste ciclo para ajudar outros seres a alcançar o despertar.",respostasGemini3.1Pro,O budismo mahayana,aspira a,o estado de Buda,4
"O budismo mahayana, a o contrário, aspira a o estado de Buda através de o caminho de o bodhisattva, um estado em que alguém permanece neste ciclo para ajudar outros seres a alcançar o despertar.",respostasGemini3.1Pro,o caminho de o bodhisattva,é,um estado em que alguém permanece neste ciclo para ajudar outros seres a alcançar o despertar,3
"Nem todos os genes essenciais são genes de manutenção, uma vez que alguns genes essenciais são regulados por o desenvolvimento ou expressos em determinados momentos durante o ciclo de vida de o organismo.",Claude_Sonnet5,alguns genes essenciais,são expressos em,determinados momentos durante o ciclo de vida do organismo,3
"Nem todos os genes essenciais são genes de manutenção, uma vez que alguns genes essenciais são regulados por o desenvolvimento ou expressos em determinados momentos durante o ciclo de vida de o organismo.",PortugueseT5OIE_Abstractive,alguns genes essenciais,são expressos em,determinados momentos durante o ciclo de vida do organismo,3
"Nem todos os genes essenciais são genes de manutenção, uma vez que alguns genes essenciais são regulados por o desenvolvimento ou expressos em determinados momentos durante o ciclo de vida de o organismo.",respostasGemini3.1Pro,alguns genes essenciais,são expressos em,determinados momentos durante o ciclo de vida de o organismo,3
"Dentro de o budismo, samsara é definido como o ciclo repetitivo contínuo de nascimento e morte que surge de a apreensão e fixação de seres comuns em um eu e experiências.",Claude_Sonnet5,o ciclo repetitivo contínuo de nascimento e morte,surge de,a apreensão e fixação de seres comuns em um eu e experiências,4
"Dentro de o budismo, samsara é definido como o ciclo repetitivo contínuo de nascimento e morte que surge de a apreensão e fixação de seres comuns em um eu e experiências.",PortugueseT5OIE_Abstractive,o ciclo repetitivo contínuo de nascimento e morte,surge de,a apreensão e fixação de seres comuns em um eu,4
"Dentro de o budismo, samsara é definido como o ciclo repetitivo contínuo de nascimento e morte que surge de a apreensão e fixação de seres comuns em um eu e experiências.",respostas_gpt5.5_mini,o ciclo repetitivo contínuo de nascimento e morte,surge de,a apreensão e fixação de seres comuns em um eu e experiências,4
"Dentro de o budismo, samsara é definido como o ciclo repetitivo contínuo de nascimento e morte que surge de a apreensão e fixação de seres comuns em um eu e experiências.",respostasGemini3.1Pro,o ciclo repetitivo contínuo de nascimento e morte,surge de,a apreensão de seres comuns em um eu e experiências,4
"O budismo mahayana encoraja todos a se tornarem bodhisattvas e a fazer o voto de bodhisattva, onde o praticante promete trabalhar para a completa iluminação de todos os seres praticando os seis pāramitās.",Claude_Sonnet5,o praticante,promete trabalhar para,a completa iluminação de todos os seres,4
"O budismo mahayana encoraja todos a se tornarem bodhisattvas e a fazer o voto de bodhisattva, onde o praticante promete trabalhar para a completa iluminação de todos os seres praticando os seis pāramitās.",PortugueseT5OIE_Abstractive,o praticante,promete trabalhar para,a completa iluminação de todos os seres,4
"O budismo mahayana encoraja todos a se tornarem bodhisattvas e a fazer o voto de bodhisattva, onde o praticante promete trabalhar para a completa iluminação de todos os seres praticando os seis pāramitās.",respostas_gpt5.5_mini,o praticante,promete trabalhar para,a completa iluminação de todos os seres,4
"O budismo mahayana encoraja todos a se tornarem bodhisattvas e a fazer o voto de bodhisattva, onde o praticante promete trabalhar para a completa iluminação de todos os seres praticando os seis pāramitās.",respostasGemini3.1Pro,o praticante,promete trabalhar para,a completa iluminação de todos os seres,4
A segunda verdade é que a origem de dukkha pode ser conhecida.,Claude_Sonnet5,A segunda verdade,é,que a origem de dukkha pode ser conhecida,5
A segunda verdade é que a origem de dukkha pode ser conhecida.,PortugueseT5OIE_Abstractive,A segunda verdade,é,que a origem de dukkha pode ser conhecida,5
A segunda verdade é que a origem de dukkha pode ser conhecida.,respostaGrok4.0Fast,A segunda verdade,é,que a origem de dukkha pode ser conhecida,5
A segunda verdade é que a origem de dukkha pode ser conhecida.,respostas_gpt5.5_mini,A segunda verdade,é,que a origem de dukkha pode ser conhecida,5
A segunda verdade é que a origem de dukkha pode ser conhecida.,respostasGemini3.1Pro,A segunda verdade,é,que a origem de dukkha pode ser conhecida,5
"O ensinamento zen-budista geralmente é cheio de paradoxos, a fim de afrouxar o domínio de o ego e facilitar a penetração em o reino de o Eu Verdadeiro ou Eu Sem Forma, que é equiparado a o próprio Buda.",Claude_Sonnet5,o reino do Eu Verdadeiro ou Eu Sem Forma,é equiparado a,o próprio Buda,3
"O ensinamento zen-budista geralmente é cheio de paradoxos, a fim de afrouxar o domínio de o ego e facilitar a penetração em o reino de o Eu Verdadeiro ou Eu Sem Forma, que é equiparado a o próprio Buda.",PortugueseT5OIE_Abstractive,o Eu Verdadeiro ou Eu Sem Forma,é equiparado a,o próprio Buda,3
"O ensinamento zen-budista geralmente é cheio de paradoxos, a fim de afrouxar o domínio de o ego e facilitar a penetração em o reino de o Eu Verdadeiro ou Eu Sem Forma, que é equiparado a o próprio Buda.",respostas_gpt5.5_mini,O Eu Verdadeiro ou Eu Sem Forma,é equiparado a,o próprio Buda,3
O programa foi renomeado como American Idol The Search for a Superstar e estreou em o verão de 2002.,Claude_Sonnet5,O programa,estreou em,o verão de 2002,4
O programa foi renomeado como American Idol The Search for a Superstar e estreou em o verão de 2002.,PortugueseT5OIE_Abstractive,O programa,estreou em,o verão de 2002,4
O programa foi renomeado como American Idol The Search for a Superstar e estreou em o verão de 2002.,respostas_gpt5.5_mini,O programa,estreou em,o verão de 2002,4
O programa foi renomeado como American Idol The Search for a Superstar e estreou em o verão de 2002.,respostasGemini3.1Pro,O programa,estreou em,o verão de 2002,4
"Desde então, Underwood vendeu 65 milhões de discos em todo o mundo e se tornou o concorrente de maior sucesso em os EUA, vendendo mais de 14 milhões de cópias de álbuns em os EUA e mais Underwood ganhou sete prêmios Grammy, o maior número de Grammys de um ex-aluno de o American Idol.",Claude_Sonnet5,Underwood,se tornou,o concorrente de maior sucesso nos EUA,4
"Desde então, Underwood vendeu 65 milhões de discos em todo o mundo e se tornou o concorrente de maior sucesso em os EUA, vendendo mais de 14 milhões de cópias de álbuns em os EUA e mais Underwood ganhou sete prêmios Grammy, o maior número de Grammys de um ex-aluno de o American Idol.",Claude_Sonnet5,Underwood,vendeu,mais de 14 milhões de cópias de álbuns nos EUA,4
"Desde então, Underwood vendeu 65 milhões de discos em todo o mundo e se tornou o concorrente de maior sucesso em os EUA, vendendo mais de 14 milhões de cópias de álbuns em os EUA e mais Underwood ganhou sete prêmios Grammy, o maior número de Grammys de um ex-aluno de o American Idol.",PortugueseT5OIE_Abstractive,Underwood,se tornou,o concorrente de maior sucesso em os EUA,4
"Desde então, Underwood vendeu 65 milhões de discos em todo o mundo e se tornou o concorrente de maior sucesso em os EUA, vendendo mais de 14 milhões de cópias de álbuns em os EUA e mais Underwood ganhou sete prêmios Grammy, o maior número de Grammys de um ex-aluno de o American Idol.",PortugueseT5OIE_Abstractive,Underwood,vendeu,mais de 14 milhões de cópias de álbuns,4
"Desde então, Underwood vendeu 65 milhões de discos em todo o mundo e se tornou o concorrente de maior sucesso em os EUA, vendendo mais de 14 milhões de cópias de álbuns em os EUA e mais Underwood ganhou sete prêmios Grammy, o maior número de Grammys de um ex-aluno de o American Idol.",respostas_gpt5.5_mini,Underwood,se tornou,o concorrente de maior sucesso em os EUA,4
"Desde então, Underwood vendeu 65 milhões de discos em todo o mundo e se tornou o concorrente de maior sucesso em os EUA, vendendo mais de 14 milhões de cópias de álbuns em os EUA e mais Underwood ganhou sete prêmios Grammy, o maior número de Grammys de um ex-aluno de o American Idol.",respostas_gpt5.5_mini,Underwood,vendeu,mais de 14 milhões de cópias de álbuns em os EUA,4
