sentence,modelo_exemplo,arg1,rel,arg2,n_modelos_concordando
"Nova York - freqüentemente chamada Cidade de Nova York ou Cidade de Nova York para distingui-la de o Estado de Nova York, de o qual faz parte - é a cidade mais populosa de os Estados Unidos e o centro de a área metropolitana de Nova York, o principal portal de imigração legal para os Estados Unidos e uma de as aglomerações urbanas mais populosas de o mundo.",Qwen3OIE_0_6B,Nova York,é,o centro de a área metropolitana de Nova York,7
"Nova York - freqüentemente chamada Cidade de Nova York ou Cidade de Nova York para distingui-la de o Estado de Nova York, de o qual faz parte - é a cidade mais populosa de os Estados Unidos e o centro de a área metropolitana de Nova York, o principal portal de imigração legal para os Estados Unidos e uma de as aglomerações urbanas mais populosas de o mundo.",Qwen3OIE_0_6B,Nova York,é,o principal portal de imigração legal para os Estados Unidos,6
"Nova York - freqüentemente chamada Cidade de Nova York ou Cidade de Nova York para distingui-la de o Estado de Nova York, de o qual faz parte - é a cidade mais populosa de os Estados Unidos e o centro de a área metropolitana de Nova York, o principal portal de imigração legal para os Estados Unidos e uma de as aglomerações urbanas mais populosas de o mundo.",Qwen3OIE_0_6B,Nova York,é,uma de as aglomerações urbanas mais populosas de o mundo,6
"Nova York - freqüentemente chamada Cidade de Nova York ou Cidade de Nova York para distingui-la de o Estado de Nova York, de o qual faz parte - é a cidade mais populosa de os Estados Unidos e o centro de a área metropolitana de Nova York, o principal portal de imigração legal para os Estados Unidos e uma de as aglomerações urbanas mais populosas de o mundo.",Qwen3OIE_4B,Nova York,é,o centro de a área metropolitana de Nova York,7
"Nova York - freqüentemente chamada Cidade de Nova York ou Cidade de Nova York para distingui-la de o Estado de Nova York, de o qual faz parte - é a cidade mais populosa de os Estados Unidos e o centro de a área metropolitana de Nova York, o principal portal de imigração legal para os Estados Unidos e uma de as aglomerações urbanas mais populosas de o mundo.",Qwen3OIE_4B,Nova York,é,o principal portal de imigração legal para os Estados Unidos,6
"Nova York - freqüentemente chamada Cidade de Nova York ou Cidade de Nova York para distingui-la de o Estado de Nova York, de o qual faz parte - é a cidade mais populosa de os Estados Unidos e o centro de a área metropolitana de Nova York, o principal portal de imigração legal para os Estados Unidos e uma de as aglomerações urbanas mais populosas de o mundo.",Qwen3OIE_4B,Nova York,é,uma de as aglomerações urbanas mais populosas de o mundo,6
"Nova York - freqüentemente chamada Cidade de Nova York ou Cidade de Nova York para distingui-la de o Estado de Nova York, de o qual faz parte - é a cidade mais populosa de os Estados Unidos e o centro de a área metropolitana de Nova York, o principal portal de imigração legal para os Estados Unidos e uma de as aglomerações urbanas mais populosas de o mundo.",respostaGrok4.0Fast,Nova York,é,o centro de a área metropolitana de Nova York,7
"Nova York - freqüentemente chamada Cidade de Nova York ou Cidade de Nova York para distingui-la de o Estado de Nova York, de o qual faz parte - é a cidade mais populosa de os Estados Unidos e o centro de a área metropolitana de Nova York, o principal portal de imigração legal para os Estados Unidos e uma de as aglomerações urbanas mais populosas de o mundo.",respostas_gpt5.5_mini,Nova York,é,o centro de a área metropolitana de Nova York,7
"Nova York - freqüentemente chamada Cidade de Nova York ou Cidade de Nova York para distingui-la de o Estado de Nova York, de o qual faz parte - é a cidade mais populosa de os Estados Unidos e o centro de a área metropolitana de Nova York, o principal portal de imigração legal para os Estados Unidos e uma de as aglomerações urbanas mais populosas de o mundo.",respostas_gpt5.5_mini,Nova York,é,o principal portal de imigração legal para os Estados Unidos,6
"Nova York - freqüentemente chamada Cidade de Nova York ou Cidade de Nova York para distingui-la de o Estado de Nova York, de o qual faz parte - é a cidade mais populosa de os Estados Unidos e o centro de a área metropolitana de Nova York, o principal portal de imigração legal para os Estados Unidos e uma de as aglomerações urbanas mais populosas de o mundo.",respostas_gpt5.5_mini,Nova York,é,uma de as aglomerações urbanas mais populosas de o mundo,6
"Nova York - freqüentemente chamada Cidade de Nova York ou Cidade de Nova York para distingui-la de o Estado de Nova York, de o qual faz parte - é a cidade mais populosa de os Estados Unidos e o centro de a área metropolitana de Nova York, o principal portal de imigração legal para os Estados Unidos e uma de as aglomerações urbanas mais populosas de o mundo.",respostasGemini3.1Pro,Nova York,é,o centro de a área metropolitana de Nova York,7
"Nova York - freqüentemente chamada Cidade de Nova York ou Cidade de Nova York para distingui-la de o Estado de Nova York, de o qual faz parte - é a cidade mais populosa de os Estados Unidos e o centro de a área metropolitana de Nova York, o principal portal de imigração legal para os Estados Unidos e uma de as aglomerações urbanas mais populosas de o mundo.",respostasGemini3.1Pro,Nova York,é,o principal portal de imigração legal para os Estados Unidos,6
"Nova York - freqüentemente chamada Cidade de Nova York ou Cidade de Nova York para distingui-la de o Estado de Nova York, de o qual faz parte - é a cidade mais populosa de os Estados Unidos e o centro de a área metropolitana de Nova York, o principal portal de imigração legal para os Estados Unidos e uma de as aglomerações urbanas mais populosas de o mundo.",respostasGemini3.1Pro,Nova York,é,uma de as aglomerações urbanas mais populosas de o mundo,6
"Em 1664, Peter Stuyvesant, diretor-geral de a colônia de a Nova Holanda, entregou Nova Amsterdã a os ingleses sem derramamento de sangue.",Claude_Sonnet5,Peter Stuyvesant,é,diretor-geral de a colônia de a Nova Holanda,4
"Em 1664, Peter Stuyvesant, diretor-geral de a colônia de a Nova Holanda, entregou Nova Amsterdã a os ingleses sem derramamento de sangue.",Claude_Sonnet5,diretor-geral de a colônia de a Nova Holanda,entregou,em 1664 Nova Amsterdã a os ingleses sem derramamento de sangue,3
"Em 1664, Peter Stuyvesant, diretor-geral de a colônia de a Nova Holanda, entregou Nova Amsterdã a os ingleses sem derramamento de sangue.",respostaDPTOIE-PY,"Peter Stuyvesant , diretor-geral de a colônia de a Nova Holanda",entregou,"Em 1664 , Nova Amsterdã a os ingleses sem derramamento de sangue",3
"Em 1664, Peter Stuyvesant, diretor-geral de a colônia de a Nova Holanda, entregou Nova Amsterdã a os ingleses sem derramamento de sangue.",respostaGrok4.0Fast,Peter Stuyvesant,é,diretor-geral de a colônia de a Nova Holanda,4
"Em 1664, Peter Stuyvesant, diretor-geral de a colônia de a Nova Holanda, entregou Nova Amsterdã a os ingleses sem derramamento de sangue.",respostas_gpt5.5_mini,Peter Stuyvesant,é,diretor-geral de a colônia de a Nova Holanda,4
"Em 1664, Peter Stuyvesant, diretor-geral de a colônia de a Nova Holanda, entregou Nova Amsterdã a os ingleses sem derramamento de sangue.",respostasGemini3.1Pro,Peter Stuyvesant,é,diretor-geral de a colônia de a Nova Holanda,4
"Em 1664, Peter Stuyvesant, diretor-geral de a colônia de a Nova Holanda, entregou Nova Amsterdã a os ingleses sem derramamento de sangue.",respostasGemini3.1Pro,diretor-geral de a colônia de a Nova Holanda,entregou,Nova Amsterdã a os ingleses sem derramamento de sangue Em 1664,3
"A Batalha de Long Island, a maior batalha de a Guerra Revolucionária Americana, foi travada em agosto de 1776, inteiramente em o bairro moderno de o Brooklyn.",Claude_Sonnet5,A Batalha de Long Island,foi travada em,"agosto de 1776, inteiramente em o bairro moderno de o Brooklyn",8
"A Batalha de Long Island, a maior batalha de a Guerra Revolucionária Americana, foi travada em agosto de 1776, inteiramente em o bairro moderno de o Brooklyn.",Claude_Sonnet5,A Batalha de Long Island,é,a maior batalha de a Guerra Revolucionária Americana,6
"A Batalha de Long Island, a maior batalha de a Guerra Revolucionária Americana, foi travada em agosto de 1776, inteiramente em o bairro moderno de o Brooklyn.",Claude_Sonnet5,a maior batalha de a Guerra Revolucionária Americana,foi travada em,"agosto de 1776, inteiramente em o bairro moderno de o Brooklyn",3
"A Batalha de Long Island, a maior batalha de a Guerra Revolucionária Americana, foi travada em agosto de 1776, inteiramente em o bairro moderno de o Brooklyn.",DptOIE,A Batalha de Long Island,foi travada,"em agosto de 1776 , inteiramente em o bairro moderno de o Brooklyn",5
"A Batalha de Long Island, a maior batalha de a Guerra Revolucionária Americana, foi travada em agosto de 1776, inteiramente em o bairro moderno de o Brooklyn.",LlamaPortOIE3,A Batalha de Long Island,foi travada em,o bairro moderno de o Brooklyn,7
"A Batalha de Long Island, a maior batalha de a Guerra Revolucionária Americana, foi travada em agosto de 1776, inteiramente em o bairro moderno de o Brooklyn.",Qwen3OIE_0_6B,A Batalha de Long Island,é,a maior batalha de a Guerra Revolucionária Americana,6
"A Batalha de Long Island, a maior batalha de a Guerra Revolucionária Americana, foi travada em agosto de 1776, inteiramente em o bairro moderno de o Brooklyn.",Qwen3OIE_0_6B,A Batalha de Long Island,foi travada em,o bairro moderno de o Brooklyn,7
"A Batalha de Long Island, a maior batalha de a Guerra Revolucionária Americana, foi travada em agosto de 1776, inteiramente em o bairro moderno de o Brooklyn.",Qwen3OIE_4B,A Batalha de Long Island,foi travada em,o bairro moderno de o Brooklyn,7
"A Batalha de Long Island, a maior batalha de a Guerra Revolucionária Americana, foi travada em agosto de 1776, inteiramente em o bairro moderno de o Brooklyn.",Qwen3OIE_4B,A Batalha de Long Island,é,a maior batalha de a Guerra Revolucionária Americana,6
"A Batalha de Long Island, a maior batalha de a Guerra Revolucionária Americana, foi travada em agosto de 1776, inteiramente em o bairro moderno de o Brooklyn.",respostaDPTOIE-PY,"A Batalha de Long Island , a maior batalha de a Guerra Revolucionária Americana",foi travada,em agosto de 1776 inteiramente em o bairro moderno de o Brooklyn,3
"A Batalha de Long Island, a maior batalha de a Guerra Revolucionária Americana, foi travada em agosto de 1776, inteiramente em o bairro moderno de o Brooklyn.",respostaGrok4.0Fast,A Batalha de Long Island,é,a maior batalha de a Guerra Revolucionária Americana,6
"A Batalha de Long Island, a maior batalha de a Guerra Revolucionária Americana, foi travada em agosto de 1776, inteiramente em o bairro moderno de o Brooklyn.",respostaGrok4.0Fast,A Batalha de Long Island,foi travada,"em agosto de 1776, inteiramente em o bairro moderno de o Brooklyn",8
"A Batalha de Long Island, a maior batalha de a Guerra Revolucionária Americana, foi travada em agosto de 1776, inteiramente em o bairro moderno de o Brooklyn.",respostas_gpt5.5_mini,A Batalha de Long Island,é,a maior batalha de a Guerra Revolucionária Americana,6
"A Batalha de Long Island, a maior batalha de a Guerra Revolucionária Americana, foi travada em agosto de 1776, inteiramente em o bairro moderno de o Brooklyn.",respostas_gpt5.5_mini,A Batalha de Long Island,foi travada,"em agosto de 1776, inteiramente em o bairro moderno de o Brooklyn",8
"A Batalha de Long Island, a maior batalha de a Guerra Revolucionária Americana, foi travada em agosto de 1776, inteiramente em o bairro moderno de o Brooklyn.",respostasGemini3.1Pro,A Batalha de Long Island,foi travada,"em agosto de 1776, inteiramente em o bairro moderno de o Brooklyn",8
"A Batalha de Long Island, a maior batalha de a Guerra Revolucionária Americana, foi travada em agosto de 1776, inteiramente em o bairro moderno de o Brooklyn.",respostasGemini3.1Pro,A Batalha de Long Island,é,a maior batalha de a Guerra Revolucionária Americana,6
"A Batalha de Long Island, a maior batalha de a Guerra Revolucionária Americana, foi travada em agosto de 1776, inteiramente em o bairro moderno de o Brooklyn.",respostasGemini3.1Pro,a maior batalha de a Guerra Revolucionária Americana,foi travada,"em agosto de 1776, inteiramente em o bairro moderno de o Brooklyn",3
"Quando um candidato presidencial republicano às eleições de 2016 ridicularizou o liberalismo de os valores de Nova York em janeiro de 2016, Donald Trump, líder em as pesquisas, defendeu vigorosamente sua cidade.",Claude_Sonnet5,um candidato presidencial republicano às eleições de 2016,ridicularizou,o liberalismo de os valores de Nova York em janeiro de 2016,5
"Quando um candidato presidencial republicano às eleições de 2016 ridicularizou o liberalismo de os valores de Nova York em janeiro de 2016, Donald Trump, líder em as pesquisas, defendeu vigorosamente sua cidade.",Claude_Sonnet5,Donald Trump,é,líder em as pesquisas,6
"Quando um candidato presidencial republicano às eleições de 2016 ridicularizou o liberalismo de os valores de Nova York em janeiro de 2016, Donald Trump, líder em as pesquisas, defendeu vigorosamente sua cidade.",Qwen3OIE_0_6B,Donald Trump,é,o líder em as pesquisas,6
"Quando um candidato presidencial republicano às eleições de 2016 ridicularizou o liberalismo de os valores de Nova York em janeiro de 2016, Donald Trump, líder em as pesquisas, defendeu vigorosamente sua cidade.",Qwen3OIE_4B,um candidato presidencial republicano às eleições de 2016,ridicularizou,o liberalismo de os valores de Nova York,5
"Quando um candidato presidencial republicano às eleições de 2016 ridicularizou o liberalismo de os valores de Nova York em janeiro de 2016, Donald Trump, líder em as pesquisas, defendeu vigorosamente sua cidade.",Qwen3OIE_4B,Donald Trump,é,líder em as pesquisas,6
"Quando um candidato presidencial republicano às eleições de 2016 ridicularizou o liberalismo de os valores de Nova York em janeiro de 2016, Donald Trump, líder em as pesquisas, defendeu vigorosamente sua cidade.",respostaDPTOIE-PY,um candidato presidencial republicano a as eleições de 2016,ridicularizou,o liberalismo de os valores de Nova York em janeiro de 2016,5
"Quando um candidato presidencial republicano às eleições de 2016 ridicularizou o liberalismo de os valores de Nova York em janeiro de 2016, Donald Trump, líder em as pesquisas, defendeu vigorosamente sua cidade.",respostaGrok4.0Fast,Donald Trump,é,líder em as pesquisas,6
"Quando um candidato presidencial republicano às eleições de 2016 ridicularizou o liberalismo de os valores de Nova York em janeiro de 2016, Donald Trump, líder em as pesquisas, defendeu vigorosamente sua cidade.",respostas_gpt5.5_mini,um candidato presidencial republicano às eleições de 2016,ridicularizou,o liberalismo de os valores de Nova York em janeiro de 2016,5
"Quando um candidato presidencial republicano às eleições de 2016 ridicularizou o liberalismo de os valores de Nova York em janeiro de 2016, Donald Trump, líder em as pesquisas, defendeu vigorosamente sua cidade.",respostas_gpt5.5_mini,Donald Trump,é,líder em as pesquisas,6
"Quando um candidato presidencial republicano às eleições de 2016 ridicularizou o liberalismo de os valores de Nova York em janeiro de 2016, Donald Trump, líder em as pesquisas, defendeu vigorosamente sua cidade.",respostasGemini3.1Pro,um candidato presidencial republicano às eleições de 2016,ridicularizou,o liberalismo de os valores de Nova York em janeiro de 2016,5
"Quando um candidato presidencial republicano às eleições de 2016 ridicularizou o liberalismo de os valores de Nova York em janeiro de 2016, Donald Trump, líder em as pesquisas, defendeu vigorosamente sua cidade.",respostasGemini3.1Pro,Donald Trump,é,líder em as pesquisas,6
"O ponto mais alto de a cidade é Todt Hill, em Staten Island, que, a 124,9 m acima de o nível de o mar, é o ponto mais alto de a costa leste de o sul de o Maine.",Claude_Sonnet5,O ponto mais alto de a cidade,é,"Todt Hill, em Staten Island",6
"O ponto mais alto de a cidade é Todt Hill, em Staten Island, que, a 124,9 m acima de o nível de o mar, é o ponto mais alto de a costa leste de o sul de o Maine.",Claude_Sonnet5,Todt Hill,é,"a 124,9 m acima de o nível de o mar, o ponto mais alto de a costa leste de o sul de o Maine",5
"O ponto mais alto de a cidade é Todt Hill, em Staten Island, que, a 124,9 m acima de o nível de o mar, é o ponto mais alto de a costa leste de o sul de o Maine.",DptOIE,O ponto mais alto de a cidade,é,"Todt Hill , em Staten Island",6
"O ponto mais alto de a cidade é Todt Hill, em Staten Island, que, a 124,9 m acima de o nível de o mar, é o ponto mais alto de a costa leste de o sul de o Maine.",LlamaPortOIE3,Todt Hill,é,o ponto mais alto de a cidade,5
"O ponto mais alto de a cidade é Todt Hill, em Staten Island, que, a 124,9 m acima de o nível de o mar, é o ponto mais alto de a costa leste de o sul de o Maine.",Qwen3OIE_0_6B,Todt Hill,é,o ponto mais alto de a costa leste de o sul de o Maine,6
"O ponto mais alto de a cidade é Todt Hill, em Staten Island, que, a 124,9 m acima de o nível de o mar, é o ponto mais alto de a costa leste de o sul de o Maine.",Qwen3OIE_4B,Todt Hill,é,o ponto mais alto de a costa leste de o sul de o Maine,6
"O ponto mais alto de a cidade é Todt Hill, em Staten Island, que, a 124,9 m acima de o nível de o mar, é o ponto mais alto de a costa leste de o sul de o Maine.",respostaDPTOIE-PY,O ponto mais alto de a cidade,é,"Todt Hill , em Staten Island",6
"O ponto mais alto de a cidade é Todt Hill, em Staten Island, que, a 124,9 m acima de o nível de o mar, é o ponto mais alto de a costa leste de o sul de o Maine.",respostaGrok4.0Fast,O ponto mais alto de a cidade,é,"Todt Hill, em Staten Island",6
"O ponto mais alto de a cidade é Todt Hill, em Staten Island, que, a 124,9 m acima de o nível de o mar, é o ponto mais alto de a costa leste de o sul de o Maine.",respostaGrok4.0Fast,Todt Hill,é,o ponto mais alto de a costa leste de o sul de o Maine,6
"O ponto mais alto de a cidade é Todt Hill, em Staten Island, que, a 124,9 m acima de o nível de o mar, é o ponto mais alto de a costa leste de o sul de o Maine.",respostas_gpt5.5_mini,O ponto mais alto de a cidade,é,"Todt Hill, em Staten Island",6
"O ponto mais alto de a cidade é Todt Hill, em Staten Island, que, a 124,9 m acima de o nível de o mar, é o ponto mais alto de a costa leste de o sul de o Maine.",respostas_gpt5.5_mini,Todt Hill,é,o ponto mais alto de a costa leste de o sul de o Maine,6
"O ponto mais alto de a cidade é Todt Hill, em Staten Island, que, a 124,9 m acima de o nível de o mar, é o ponto mais alto de a costa leste de o sul de o Maine.",respostasGemini3.1Pro,O ponto mais alto de a cidade,é,"Todt Hill, em Staten Island",6
"O maior parque municipal de a cidade é o Pelham Bay Park, com 2.700 acres (1.093 ha).",Claude_Sonnet5,O maior parque municipal de a cidade,é,"o Pelham Bay Park, com 2.700 acres (1.093 ha)",6
"O maior parque municipal de a cidade é o Pelham Bay Park, com 2.700 acres (1.093 ha).",DptOIE,O maior parque municipal de a cidade,é,"o Pelham Bay Park , com 2.700 acres ( 1.093 ha",7
"O maior parque municipal de a cidade é o Pelham Bay Park, com 2.700 acres (1.093 ha).",LlamaPortOIE3,O maior parque municipal de a cidade,é,"o Pelham Bay Park, com 2.700 acres (1.093 ha)",6
"O maior parque municipal de a cidade é o Pelham Bay Park, com 2.700 acres (1.093 ha).",respostaGrok4.0Fast,O maior parque municipal de a cidade,é,"o Pelham Bay Park, com 2.700 acres (1.093 ha)",6
"O maior parque municipal de a cidade é o Pelham Bay Park, com 2.700 acres (1.093 ha).",respostas_gpt5.5_mini,O maior parque municipal de a cidade,é,"o Pelham Bay Park, com 2.700 acres (1.093 ha)",6
"O maior parque municipal de a cidade é o Pelham Bay Park, com 2.700 acres (1.093 ha).",respostasGemini3.1Pro,O maior parque municipal de a cidade,é,"o Pelham Bay Park, com 2.700 acres (1.093 ha)",6
"A cidade de Nova York possui um alto grau de disparidade de renda, conforme indicado por o seu coeficiente de Gini de 0,5 para a cidade em geral e 0,6 para Manhattan.",Claude_Sonnet5,A cidade de Nova York,possui,"um alto grau de disparidade de renda, conforme indicado por o seu coeficiente de Gini de 0,5 para a cidade em geral e 0,6 para Manhattan",3
"A cidade de Nova York possui um alto grau de disparidade de renda, conforme indicado por o seu coeficiente de Gini de 0,5 para a cidade em geral e 0,6 para Manhattan.",DptOIE,A cidade de Nova York,possui,um alto grau de disparidade de renda,7
"A cidade de Nova York possui um alto grau de disparidade de renda, conforme indicado por o seu coeficiente de Gini de 0,5 para a cidade em geral e 0,6 para Manhattan.",DptOIE,A cidade de Nova York,possui,"um alto grau de disparidade de renda conforme indicado por o seu coeficiente de Gini de 0,5",3
"A cidade de Nova York possui um alto grau de disparidade de renda, conforme indicado por o seu coeficiente de Gini de 0,5 para a cidade em geral e 0,6 para Manhattan.",DptOIE,A cidade de Nova York,possui,"um alto grau de disparidade para a cidade em geral e 0,6",3
"A cidade de Nova York possui um alto grau de disparidade de renda, conforme indicado por o seu coeficiente de Gini de 0,5 para a cidade em geral e 0,6 para Manhattan.",LlamaPortOIE3,A cidade de Nova York,possui,um alto grau de disparidade de renda,7
"A cidade de Nova York possui um alto grau de disparidade de renda, conforme indicado por o seu coeficiente de Gini de 0,5 para a cidade em geral e 0,6 para Manhattan.",LlamaPortOIE3,A cidade de Nova York,possui,"um alto grau de disparidade de renda, conforme indicado por o seu coeficiente de Gini de 0,5 para a cidade em geral e 0,6 para Manhattan",3
"A cidade de Nova York possui um alto grau de disparidade de renda, conforme indicado por o seu coeficiente de Gini de 0,5 para a cidade em geral e 0,6 para Manhattan.",Qwen3OIE_0_6B,A cidade de Nova York,possui,um alto grau de disparidade de renda,7
"A cidade de Nova York possui um alto grau de disparidade de renda, conforme indicado por o seu coeficiente de Gini de 0,5 para a cidade em geral e 0,6 para Manhattan.",respostaDPTOIE-PY,A cidade de Nova York,possui,um alto grau de disparidade de renda,7
"A cidade de Nova York possui um alto grau de disparidade de renda, conforme indicado por o seu coeficiente de Gini de 0,5 para a cidade em geral e 0,6 para Manhattan.",respostaGrok4.0Fast,A cidade de Nova York,possui,um alto grau de disparidade de renda,7
"A cidade de Nova York possui um alto grau de disparidade de renda, conforme indicado por o seu coeficiente de Gini de 0,5 para a cidade em geral e 0,6 para Manhattan.",respostas_gpt5.5_mini,A cidade de Nova York,possui,um alto grau de disparidade de renda,7
"A cidade de Nova York possui um alto grau de disparidade de renda, conforme indicado por o seu coeficiente de Gini de 0,5 para a cidade em geral e 0,6 para Manhattan.",respostasGemini3.1Pro,A cidade de Nova York,possui,um alto grau de disparidade de renda,7
"A frota de ônibus públicos de a cidade de Nova York é a maior de a América de o Norte, e o Port Authority Bus Terminal, o principal terminal de ônibus interurbano de a cidade, atende 7.000 ônibus e 200.000 passageiros diariamente, tornando-se a estação de ônibus mais movimentada de o mundo.",Claude_Sonnet5,o Port Authority Bus Terminal,atende,7.000 ônibus diariamente,5
"A frota de ônibus públicos de a cidade de Nova York é a maior de a América de o Norte, e o Port Authority Bus Terminal, o principal terminal de ônibus interurbano de a cidade, atende 7.000 ônibus e 200.000 passageiros diariamente, tornando-se a estação de ônibus mais movimentada de o mundo.",Claude_Sonnet5,o Port Authority Bus Terminal,atende,200.000 passageiros diariamente,5
"A frota de ônibus públicos de a cidade de Nova York é a maior de a América de o Norte, e o Port Authority Bus Terminal, o principal terminal de ônibus interurbano de a cidade, atende 7.000 ônibus e 200.000 passageiros diariamente, tornando-se a estação de ônibus mais movimentada de o mundo.",Claude_Sonnet5,o Port Authority Bus Terminal,tornando-se,a estação de ônibus mais movimentada de o mundo,3
"A frota de ônibus públicos de a cidade de Nova York é a maior de a América de o Norte, e o Port Authority Bus Terminal, o principal terminal de ônibus interurbano de a cidade, atende 7.000 ônibus e 200.000 passageiros diariamente, tornando-se a estação de ônibus mais movimentada de o mundo.",Claude_Sonnet5,o Port Authority Bus Terminal,é,o principal terminal de ônibus interurbano de a cidade,6
"A frota de ônibus públicos de a cidade de Nova York é a maior de a América de o Norte, e o Port Authority Bus Terminal, o principal terminal de ônibus interurbano de a cidade, atende 7.000 ônibus e 200.000 passageiros diariamente, tornando-se a estação de ônibus mais movimentada de o mundo.",Qwen3OIE_0_6B,o Port Authority Bus Terminal,é,o principal terminal de ônibus interurbano de a cidade,6
"A frota de ônibus públicos de a cidade de Nova York é a maior de a América de o Norte, e o Port Authority Bus Terminal, o principal terminal de ônibus interurbano de a cidade, atende 7.000 ônibus e 200.000 passageiros diariamente, tornando-se a estação de ônibus mais movimentada de o mundo.",Qwen3OIE_0_6B,o Port Authority Bus Terminal,atende,7.000 ônibus,5
"A frota de ônibus públicos de a cidade de Nova York é a maior de a América de o Norte, e o Port Authority Bus Terminal, o principal terminal de ônibus interurbano de a cidade, atende 7.000 ônibus e 200.000 passageiros diariamente, tornando-se a estação de ônibus mais movimentada de o mundo.",Qwen3OIE_0_6B,o Port Authority Bus Terminal,atende,200.000 passageiros diariamente,5
"A frota de ônibus públicos de a cidade de Nova York é a maior de a América de o Norte, e o Port Authority Bus Terminal, o principal terminal de ônibus interurbano de a cidade, atende 7.000 ônibus e 200.000 passageiros diariamente, tornando-se a estação de ônibus mais movimentada de o mundo.",Qwen3OIE_0_6B,o Port Authority Bus Terminal,tornando-se,a estação de ônibus mais movimentada de o mundo,3
"A frota de ônibus públicos de a cidade de Nova York é a maior de a América de o Norte, e o Port Authority Bus Terminal, o principal terminal de ônibus interurbano de a cidade, atende 7.000 ônibus e 200.000 passageiros diariamente, tornando-se a estação de ônibus mais movimentada de o mundo.",Qwen3OIE_4B,o Port Authority Bus Terminal,é,o principal terminal de ônibus interurbano de a cidade,6
"A frota de ônibus públicos de a cidade de Nova York é a maior de a América de o Norte, e o Port Authority Bus Terminal, o principal terminal de ônibus interurbano de a cidade, atende 7.000 ônibus e 200.000 passageiros diariamente, tornando-se a estação de ônibus mais movimentada de o mundo.",Qwen3OIE_4B,o Port Authority Bus Terminal,atende,7.000 ônibus,5
"A frota de ônibus públicos de a cidade de Nova York é a maior de a América de o Norte, e o Port Authority Bus Terminal, o principal terminal de ônibus interurbano de a cidade, atende 7.000 ônibus e 200.000 passageiros diariamente, tornando-se a estação de ônibus mais movimentada de o mundo.",Qwen3OIE_4B,o Port Authority Bus Terminal,atende,200.000 passageiros,5
"A frota de ônibus públicos de a cidade de Nova York é a maior de a América de o Norte, e o Port Authority Bus Terminal, o principal terminal de ônibus interurbano de a cidade, atende 7.000 ônibus e 200.000 passageiros diariamente, tornando-se a estação de ônibus mais movimentada de o mundo.",respostaGrok4.0Fast,o Port Authority Bus Terminal,é,o principal terminal de ônibus interurbano de a cidade,6
"A frota de ônibus públicos de a cidade de Nova York é a maior de a América de o Norte, e o Port Authority Bus Terminal, o principal terminal de ônibus interurbano de a cidade, atende 7.000 ônibus e 200.000 passageiros diariamente, tornando-se a estação de ônibus mais movimentada de o mundo.",respostas_gpt5.5_mini,o Port Authority Bus Terminal,é,o principal terminal de ônibus interurbano de a cidade,6
"A frota de ônibus públicos de a cidade de Nova York é a maior de a América de o Norte, e o Port Authority Bus Terminal, o principal terminal de ônibus interurbano de a cidade, atende 7.000 ônibus e 200.000 passageiros diariamente, tornando-se a estação de ônibus mais movimentada de o mundo.",respostas_gpt5.5_mini,o Port Authority Bus Terminal,atende,7.000 ônibus,5
"A frota de ônibus públicos de a cidade de Nova York é a maior de a América de o Norte, e o Port Authority Bus Terminal, o principal terminal de ônibus interurbano de a cidade, atende 7.000 ônibus e 200.000 passageiros diariamente, tornando-se a estação de ônibus mais movimentada de o mundo.",respostas_gpt5.5_mini,o Port Authority Bus Terminal,atende,200.000 passageiros diariamente,5
"A frota de ônibus públicos de a cidade de Nova York é a maior de a América de o Norte, e o Port Authority Bus Terminal, o principal terminal de ônibus interurbano de a cidade, atende 7.000 ônibus e 200.000 passageiros diariamente, tornando-se a estação de ônibus mais movimentada de o mundo.",respostas_gpt5.5_mini,o Port Authority Bus Terminal,tornando-se,a estação de ônibus mais movimentada de o mundo,3
"A frota de ônibus públicos de a cidade de Nova York é a maior de a América de o Norte, e o Port Authority Bus Terminal, o principal terminal de ônibus interurbano de a cidade, atende 7.000 ônibus e 200.000 passageiros diariamente, tornando-se a estação de ônibus mais movimentada de o mundo.",respostasGemini3.1Pro,o Port Authority Bus Terminal,atende,7.000 ônibus diariamente,5
"A frota de ônibus públicos de a cidade de Nova York é a maior de a América de o Norte, e o Port Authority Bus Terminal, o principal terminal de ônibus interurbano de a cidade, atende 7.000 ônibus e 200.000 passageiros diariamente, tornando-se a estação de ônibus mais movimentada de o mundo.",respostasGemini3.1Pro,o Port Authority Bus Terminal,atende,200.000 passageiros diariamente,5
"A frota de ônibus públicos de a cidade de Nova York é a maior de a América de o Norte, e o Port Authority Bus Terminal, o principal terminal de ônibus interurbano de a cidade, atende 7.000 ônibus e 200.000 passageiros diariamente, tornando-se a estação de ônibus mais movimentada de o mundo.",respostasGemini3.1Pro,o Port Authority Bus Terminal,é,o principal terminal de ônibus interurbano de a cidade,6
"Eu amo Nova Iorque (estilizado I ❤ NY) é um logotipo e uma música que são a base de uma campanha publicitária e são usados desde 1977 para promover o turismo em a cidade de Nova York e, posteriormente, também para promover o Estado de Nova York.",Claude_Sonnet5,Eu amo Nova Iorque,é,um logotipo,4
"Eu amo Nova Iorque (estilizado I ❤ NY) é um logotipo e uma música que são a base de uma campanha publicitária e são usados desde 1977 para promover o turismo em a cidade de Nova York e, posteriormente, também para promover o Estado de Nova York.",Claude_Sonnet5,Eu amo Nova Iorque,é,uma música,4
