sentence,modelo_exemplo,arg1,rel,arg2,n_modelos_concordando
"Quando um candidato presidencial republicano às eleições de 2016 ridicularizou o liberalismo de os valores de Nova York em janeiro de 2016, Donald Trump, líder em as pesquisas, defendeu vigorosamente sua cidade.",respostasGemini3.1Pro,Donald Trump,é,líder em as pesquisas,4
"Quando um candidato presidencial republicano às eleições de 2016 ridicularizou o liberalismo de os valores de Nova York em janeiro de 2016, Donald Trump, líder em as pesquisas, defendeu vigorosamente sua cidade.",respostasGemini3.1Pro,líder em as pesquisas,defendeu vigorosamente,sua cidade,4
"O ponto mais alto de a cidade é Todt Hill, em Staten Island, que, a 124,9 m acima de o nível de o mar, é o ponto mais alto de a costa leste de o sul de o Maine.",Claude_Sonnet5,O ponto mais alto de a cidade,é,"Todt Hill, em Staten Island",3
"O ponto mais alto de a cidade é Todt Hill, em Staten Island, que, a 124,9 m acima de o nível de o mar, é o ponto mais alto de a costa leste de o sul de o Maine.",Claude_Sonnet5,Todt Hill,é,o ponto mais alto de a costa leste de o sul de o Maine,3
"O ponto mais alto de a cidade é Todt Hill, em Staten Island, que, a 124,9 m acima de o nível de o mar, é o ponto mais alto de a costa leste de o sul de o Maine.",respostaGrok4.0Fast,O ponto mais alto de a cidade,é,"Todt Hill, em Staten Island",3
"O ponto mais alto de a cidade é Todt Hill, em Staten Island, que, a 124,9 m acima de o nível de o mar, é o ponto mais alto de a costa leste de o sul de o Maine.",respostaGrok4.0Fast,Todt Hill,é,o ponto mais alto de a costa leste de o sul de o Maine,3
"O ponto mais alto de a cidade é Todt Hill, em Staten Island, que, a 124,9 m acima de o nível de o mar, é o ponto mais alto de a costa leste de o sul de o Maine.",respostas_gpt5.5_mini,Todt Hill,é,o ponto mais alto de a costa leste de o sul de o Maine,3
"O ponto mais alto de a cidade é Todt Hill, em Staten Island, que, a 124,9 m acima de o nível de o mar, é o ponto mais alto de a costa leste de o sul de o Maine.",respostasGemini3.1Pro,O ponto mais alto de a cidade,é,"Todt Hill, em Staten Island",3
"O maior parque municipal de a cidade é o Pelham Bay Park, com 2.700 acres (1.093 ha).",Claude_Sonnet5,O maior parque municipal de a cidade,é,"o Pelham Bay Park, com 2.700 acres (1.093 ha)",3
"O maior parque municipal de a cidade é o Pelham Bay Park, com 2.700 acres (1.093 ha).",respostaGrok4.0Fast,O maior parque municipal de a cidade,é,"o Pelham Bay Park, com 2.700 acres (1.093 ha)",3
"O maior parque municipal de a cidade é o Pelham Bay Park, com 2.700 acres (1.093 ha).",respostasGemini3.1Pro,O maior parque municipal de a cidade,é,"o Pelham Bay Park, com 2.700 acres (1.093 ha)",3
"A cidade de Nova York possui um alto grau de disparidade de renda, conforme indicado por o seu coeficiente de Gini de 0,5 para a cidade em geral e 0,6 para Manhattan.",Claude_Sonnet5,A cidade de Nova York,possui,um alto grau de disparidade de renda,4
"A cidade de Nova York possui um alto grau de disparidade de renda, conforme indicado por o seu coeficiente de Gini de 0,5 para a cidade em geral e 0,6 para Manhattan.",PTOIE-Flair,A cidade de Nova York,possui,um alto grau de disparidade de renda,4
"A cidade de Nova York possui um alto grau de disparidade de renda, conforme indicado por o seu coeficiente de Gini de 0,5 para a cidade em geral e 0,6 para Manhattan.",respostaGrok4.0Fast,A cidade de Nova York,possui,um alto grau de disparidade de renda,4
"A cidade de Nova York possui um alto grau de disparidade de renda, conforme indicado por o seu coeficiente de Gini de 0,5 para a cidade em geral e 0,6 para Manhattan.",respostas_gpt5.5_mini,A cidade de Nova York,possui,um alto grau de disparidade de renda,4
"A frota de ônibus públicos de a cidade de Nova York é a maior de a América de o Norte, e o Port Authority Bus Terminal, o principal terminal de ônibus interurbano de a cidade, atende 7.000 ônibus e 200.000 passageiros diariamente, tornando-se a estação de ônibus mais movimentada de o mundo.",Claude_Sonnet5,o Port Authority Bus Terminal,é,o principal terminal de ônibus interurbano de a cidade,4
"A frota de ônibus públicos de a cidade de Nova York é a maior de a América de o Norte, e o Port Authority Bus Terminal, o principal terminal de ônibus interurbano de a cidade, atende 7.000 ônibus e 200.000 passageiros diariamente, tornando-se a estação de ônibus mais movimentada de o mundo.",respostaGrok4.0Fast,o Port Authority Bus Terminal,é,o principal terminal de ônibus interurbano de a cidade,4
"A frota de ônibus públicos de a cidade de Nova York é a maior de a América de o Norte, e o Port Authority Bus Terminal, o principal terminal de ônibus interurbano de a cidade, atende 7.000 ônibus e 200.000 passageiros diariamente, tornando-se a estação de ônibus mais movimentada de o mundo.",respostaGrok4.0Fast,o Port Authority Bus Terminal,tornando-se,a estação de ônibus mais movimentada de o mundo,3
"A frota de ônibus públicos de a cidade de Nova York é a maior de a América de o Norte, e o Port Authority Bus Terminal, o principal terminal de ônibus interurbano de a cidade, atende 7.000 ônibus e 200.000 passageiros diariamente, tornando-se a estação de ônibus mais movimentada de o mundo.",respostas_gpt5.5_mini,o Port Authority Bus Terminal,é,o principal terminal de ônibus interurbano de a cidade,4
"A frota de ônibus públicos de a cidade de Nova York é a maior de a América de o Norte, e o Port Authority Bus Terminal, o principal terminal de ônibus interurbano de a cidade, atende 7.000 ônibus e 200.000 passageiros diariamente, tornando-se a estação de ônibus mais movimentada de o mundo.",respostas_gpt5.5_mini,o Port Authority Bus Terminal,tornando-se,a estação de ônibus mais movimentada de o mundo,3
"A frota de ônibus públicos de a cidade de Nova York é a maior de a América de o Norte, e o Port Authority Bus Terminal, o principal terminal de ônibus interurbano de a cidade, atende 7.000 ônibus e 200.000 passageiros diariamente, tornando-se a estação de ônibus mais movimentada de o mundo.",respostasGemini3.1Pro,o Port Authority Bus Terminal,é,o principal terminal de ônibus interurbano de a cidade,4
"A frota de ônibus públicos de a cidade de Nova York é a maior de a América de o Norte, e o Port Authority Bus Terminal, o principal terminal de ônibus interurbano de a cidade, atende 7.000 ônibus e 200.000 passageiros diariamente, tornando-se a estação de ônibus mais movimentada de o mundo.",respostasGemini3.1Pro,o Port Authority Bus Terminal,tornando-se,a estação de ônibus mais movimentada de o mundo,3
"Eu amo Nova Iorque (estilizado I ❤ NY) é um logotipo e uma música que são a base de uma campanha publicitária e são usados desde 1977 para promover o turismo em a cidade de Nova York e, posteriormente, também para promover o Estado de Nova York.",Claude_Sonnet5,um logotipo e uma música,são,a base de uma campanha publicitária,3
"Eu amo Nova Iorque (estilizado I ❤ NY) é um logotipo e uma música que são a base de uma campanha publicitária e são usados desde 1977 para promover o turismo em a cidade de Nova York e, posteriormente, também para promover o Estado de Nova York.",Claude_Sonnet5,um logotipo e uma música,são usados,desde 1977 para promover o turismo em a cidade de Nova York,3
"Eu amo Nova Iorque (estilizado I ❤ NY) é um logotipo e uma música que são a base de uma campanha publicitária e são usados desde 1977 para promover o turismo em a cidade de Nova York e, posteriormente, também para promover o Estado de Nova York.",respostaGrok4.0Fast,um logotipo e uma música,são,a base de uma campanha publicitária,3
"Eu amo Nova Iorque (estilizado I ❤ NY) é um logotipo e uma música que são a base de uma campanha publicitária e são usados desde 1977 para promover o turismo em a cidade de Nova York e, posteriormente, também para promover o Estado de Nova York.",respostaGrok4.0Fast,um logotipo e uma música,são usados,desde 1977 para promover o turismo em a cidade de Nova York,3
"Eu amo Nova Iorque (estilizado I ❤ NY) é um logotipo e uma música que são a base de uma campanha publicitária e são usados desde 1977 para promover o turismo em a cidade de Nova York e, posteriormente, também para promover o Estado de Nova York.",respostasGemini3.1Pro,um logotipo e uma música,são,a base de uma campanha publicitária,3
"Eu amo Nova Iorque (estilizado I ❤ NY) é um logotipo e uma música que são a base de uma campanha publicitária e são usados desde 1977 para promover o turismo em a cidade de Nova York e, posteriormente, também para promover o Estado de Nova York.",respostasGemini3.1Pro,um logotipo e uma música,são usados,desde 1977 para promover o turismo em a cidade de Nova York,3
"A cidade de Nova York está localizada em um de os maiores portos naturais de o mundo, e os bairros de Manhattan e Staten Island são (principalmente) coterminosos com ilhas com os mesmos nomes, enquanto Queens e Brooklyn estão localizadas em a extremidade oeste de a maior Ilha Longa, e O Bronx está localizado em a ponta sul de o continente de o estado de Nova York.",Claude_Sonnet5,os bairros de Manhattan e Staten Island,são,coterminosos com ilhas com os mesmos nomes,3
"A cidade de Nova York está localizada em um de os maiores portos naturais de o mundo, e os bairros de Manhattan e Staten Island são (principalmente) coterminosos com ilhas com os mesmos nomes, enquanto Queens e Brooklyn estão localizadas em a extremidade oeste de a maior Ilha Longa, e O Bronx está localizado em a ponta sul de o continente de o estado de Nova York.",Claude_Sonnet5,O Bronx,está localizado,em a ponta sul de o continente de o estado de Nova York,4
"A cidade de Nova York está localizada em um de os maiores portos naturais de o mundo, e os bairros de Manhattan e Staten Island são (principalmente) coterminosos com ilhas com os mesmos nomes, enquanto Queens e Brooklyn estão localizadas em a extremidade oeste de a maior Ilha Longa, e O Bronx está localizado em a ponta sul de o continente de o estado de Nova York.",respostaGrok4.0Fast,os bairros de Manhattan e Staten Island,são,(principalmente) coterminosos com ilhas com os mesmos nomes,3
"A cidade de Nova York está localizada em um de os maiores portos naturais de o mundo, e os bairros de Manhattan e Staten Island são (principalmente) coterminosos com ilhas com os mesmos nomes, enquanto Queens e Brooklyn estão localizadas em a extremidade oeste de a maior Ilha Longa, e O Bronx está localizado em a ponta sul de o continente de o estado de Nova York.",respostaGrok4.0Fast,O Bronx,está localizado,em a ponta sul de o continente de o estado de Nova York,4
"A cidade de Nova York está localizada em um de os maiores portos naturais de o mundo, e os bairros de Manhattan e Staten Island são (principalmente) coterminosos com ilhas com os mesmos nomes, enquanto Queens e Brooklyn estão localizadas em a extremidade oeste de a maior Ilha Longa, e O Bronx está localizado em a ponta sul de o continente de o estado de Nova York.",respostas_gpt5.5_mini,os bairros de Manhattan,são,principalmente coterminosos com ilhas com os mesmos nomes,3
"A cidade de Nova York está localizada em um de os maiores portos naturais de o mundo, e os bairros de Manhattan e Staten Island são (principalmente) coterminosos com ilhas com os mesmos nomes, enquanto Queens e Brooklyn estão localizadas em a extremidade oeste de a maior Ilha Longa, e O Bronx está localizado em a ponta sul de o continente de o estado de Nova York.",respostas_gpt5.5_mini,O Bronx,está localizado,em a ponta sul de o continente de o estado de Nova York,4
"A cidade de Nova York está localizada em um de os maiores portos naturais de o mundo, e os bairros de Manhattan e Staten Island são (principalmente) coterminosos com ilhas com os mesmos nomes, enquanto Queens e Brooklyn estão localizadas em a extremidade oeste de a maior Ilha Longa, e O Bronx está localizado em a ponta sul de o continente de o estado de Nova York.",respostasGemini3.1Pro,O Bronx,está localizado,em a ponta sul de o continente de o estado de Nova York,4
"Desde 1990, uma peça baseada em o romance é realizada anualmente em a cidade natal de Harper Lee, em Monroeville, Alabama.:",Claude_Sonnet5,uma peça baseada em o romance,é realizada,"anualmente em a cidade natal de Harper Lee, em Monroeville, Alabama",4
"Desde 1990, uma peça baseada em o romance é realizada anualmente em a cidade natal de Harper Lee, em Monroeville, Alabama.:",respostaGrok4.0Fast,uma peça baseada em o romance,é realizada,"anualmente em a cidade natal de Harper Lee, em Monroeville, Alabama",4
"Desde 1990, uma peça baseada em o romance é realizada anualmente em a cidade natal de Harper Lee, em Monroeville, Alabama.:",respostas_gpt5.5_mini,uma peça baseada em o romance,é realizada,"anualmente em a cidade natal de Harper Lee, em Monroeville, Alabama",4
"Desde 1990, uma peça baseada em o romance é realizada anualmente em a cidade natal de Harper Lee, em Monroeville, Alabama.:",respostasGemini3.1Pro,uma peça baseada em o romance,é realizada anualmente,"em a cidade natal de Harper Lee, em Monroeville, Alabama desde 1990",4
"Em 1960, Capote e Lee viajaram juntos para o Kansas para investigar os vários assassinatos que foram a base de o romance de ficção não-ficção de Capote In Cold Blood.",Claude_Sonnet5,os vários assassinatos,foram,a base de o romance de ficção não-ficção de Capote In Cold Blood,4
"Em 1960, Capote e Lee viajaram juntos para o Kansas para investigar os vários assassinatos que foram a base de o romance de ficção não-ficção de Capote In Cold Blood.",respostaGrok4.0Fast,os vários assassinatos,foram,a base de o romance de ficção não-ficção de Capote In Cold Blood,4
"Em 1960, Capote e Lee viajaram juntos para o Kansas para investigar os vários assassinatos que foram a base de o romance de ficção não-ficção de Capote In Cold Blood.",respostas_gpt5.5_mini,os vários assassinatos,foram,a base de o romance de ficção não-ficção de Capote In Cold Blood,4
"Em 1960, Capote e Lee viajaram juntos para o Kansas para investigar os vários assassinatos que foram a base de o romance de ficção não-ficção de Capote In Cold Blood.",respostasGemini3.1Pro,os vários assassinatos,foram,a base de o romance de ficção não-ficção de Capote In Cold Blood,4
"O alabamiano nativo Allen Barra criticou Lee e o romance em o The Wall Street Journal, chamando o Atticus de repositório de epigramas de barril de cracker e o romance representa um mito coberto de açúcar de a história de o Alabama.",Claude_Sonnet5,o romance,representa,um mito coberto de açúcar de a história de o Alabama,4
"O alabamiano nativo Allen Barra criticou Lee e o romance em o The Wall Street Journal, chamando o Atticus de repositório de epigramas de barril de cracker e o romance representa um mito coberto de açúcar de a história de o Alabama.",respostaGrok4.0Fast,o romance,representa,um mito coberto de açúcar de a história de o Alabama,4
"O alabamiano nativo Allen Barra criticou Lee e o romance em o The Wall Street Journal, chamando o Atticus de repositório de epigramas de barril de cracker e o romance representa um mito coberto de açúcar de a história de o Alabama.",respostas_gpt5.5_mini,o romance,representa,um mito coberto de açúcar de a história de o Alabama,4
"O alabamiano nativo Allen Barra criticou Lee e o romance em o The Wall Street Journal, chamando o Atticus de repositório de epigramas de barril de cracker e o romance representa um mito coberto de açúcar de a história de o Alabama.",respostasGemini3.1Pro,o romance,representa,um mito coberto de açúcar de a história de o Alabama,4
"O pai de Lee morreu antes de o lançamento de o filme, e Lee ficou tão impressionado com a performance de Peck que ela lhe deu um relógio de bolso de o pai, que ele tinha com ele em a noite em que recebeu o Oscar de melhor ator.",Claude_Sonnet5,ele,recebeu,o Oscar de melhor ator,4
"O pai de Lee morreu antes de o lançamento de o filme, e Lee ficou tão impressionado com a performance de Peck que ela lhe deu um relógio de bolso de o pai, que ele tinha com ele em a noite em que recebeu o Oscar de melhor ator.",respostaGrok4.0Fast,ele,recebeu,o Oscar de melhor ator,4
"O pai de Lee morreu antes de o lançamento de o filme, e Lee ficou tão impressionado com a performance de Peck que ela lhe deu um relógio de bolso de o pai, que ele tinha com ele em a noite em que recebeu o Oscar de melhor ator.",respostas_gpt5.5_mini,ele,recebeu,o Oscar de melhor ator,4
"O pai de Lee morreu antes de o lançamento de o filme, e Lee ficou tão impressionado com a performance de Peck que ela lhe deu um relógio de bolso de o pai, que ele tinha com ele em a noite em que recebeu o Oscar de melhor ator.",respostasGemini3.1Pro,ele,recebeu,o Oscar de melhor ator em a noite,4
"Em 2010, houve preocupações entre as autoridades tadjiques de que o militarismo islâmico em o leste de o país estava em ascensão após a fuga de 25 militantes de uma prisão tadjique em agosto, uma emboscada que matou 28 soldados tadjiques em o vale de Rasht em setembro, e outra emboscada em o vale em outubro que matou 30 soldados, seguida de combates fora de Gharm que deixaram 3 militantes mortos.",Claude_Sonnet5,preocupações,houve,entre as autoridades tadjiques,3
"Em 2010, houve preocupações entre as autoridades tadjiques de que o militarismo islâmico em o leste de o país estava em ascensão após a fuga de 25 militantes de uma prisão tadjique em agosto, uma emboscada que matou 28 soldados tadjiques em o vale de Rasht em setembro, e outra emboscada em o vale em outubro que matou 30 soldados, seguida de combates fora de Gharm que deixaram 3 militantes mortos.",Claude_Sonnet5,uma emboscada,matou,28 soldados tadjiques em o vale de Rasht em setembro,4
"Em 2010, houve preocupações entre as autoridades tadjiques de que o militarismo islâmico em o leste de o país estava em ascensão após a fuga de 25 militantes de uma prisão tadjique em agosto, uma emboscada que matou 28 soldados tadjiques em o vale de Rasht em setembro, e outra emboscada em o vale em outubro que matou 30 soldados, seguida de combates fora de Gharm que deixaram 3 militantes mortos.",Claude_Sonnet5,outra emboscada em o vale em outubro,matou,30 soldados,4
"Em 2010, houve preocupações entre as autoridades tadjiques de que o militarismo islâmico em o leste de o país estava em ascensão após a fuga de 25 militantes de uma prisão tadjique em agosto, uma emboscada que matou 28 soldados tadjiques em o vale de Rasht em setembro, e outra emboscada em o vale em outubro que matou 30 soldados, seguida de combates fora de Gharm que deixaram 3 militantes mortos.",Claude_Sonnet5,combates fora de Gharm,deixaram,3 militantes mortos,4
"Em 2010, houve preocupações entre as autoridades tadjiques de que o militarismo islâmico em o leste de o país estava em ascensão após a fuga de 25 militantes de uma prisão tadjique em agosto, uma emboscada que matou 28 soldados tadjiques em o vale de Rasht em setembro, e outra emboscada em o vale em outubro que matou 30 soldados, seguida de combates fora de Gharm que deixaram 3 militantes mortos.",respostaGrok4.0Fast,uma emboscada,matou,28 soldados tadjiques em o vale de Rasht em setembro,4
"Em 2010, houve preocupações entre as autoridades tadjiques de que o militarismo islâmico em o leste de o país estava em ascensão após a fuga de 25 militantes de uma prisão tadjique em agosto, uma emboscada que matou 28 soldados tadjiques em o vale de Rasht em setembro, e outra emboscada em o vale em outubro que matou 30 soldados, seguida de combates fora de Gharm que deixaram 3 militantes mortos.",respostaGrok4.0Fast,outra emboscada em o vale em outubro,matou,30 soldados,4
"Em 2010, houve preocupações entre as autoridades tadjiques de que o militarismo islâmico em o leste de o país estava em ascensão após a fuga de 25 militantes de uma prisão tadjique em agosto, uma emboscada que matou 28 soldados tadjiques em o vale de Rasht em setembro, e outra emboscada em o vale em outubro que matou 30 soldados, seguida de combates fora de Gharm que deixaram 3 militantes mortos.",respostaGrok4.0Fast,combates fora de Gharm,deixaram,3 militantes mortos,4
"Em 2010, houve preocupações entre as autoridades tadjiques de que o militarismo islâmico em o leste de o país estava em ascensão após a fuga de 25 militantes de uma prisão tadjique em agosto, uma emboscada que matou 28 soldados tadjiques em o vale de Rasht em setembro, e outra emboscada em o vale em outubro que matou 30 soldados, seguida de combates fora de Gharm que deixaram 3 militantes mortos.",respostas_gpt5.5_mini,preocupações,houve,entre as autoridades tadjiques,3
"Em 2010, houve preocupações entre as autoridades tadjiques de que o militarismo islâmico em o leste de o país estava em ascensão após a fuga de 25 militantes de uma prisão tadjique em agosto, uma emboscada que matou 28 soldados tadjiques em o vale de Rasht em setembro, e outra emboscada em o vale em outubro que matou 30 soldados, seguida de combates fora de Gharm que deixaram 3 militantes mortos.",respostas_gpt5.5_mini,uma emboscada,matou,28 soldados tadjiques em o vale de Rasht em setembro,4
"Em 2010, houve preocupações entre as autoridades tadjiques de que o militarismo islâmico em o leste de o país estava em ascensão após a fuga de 25 militantes de uma prisão tadjique em agosto, uma emboscada que matou 28 soldados tadjiques em o vale de Rasht em setembro, e outra emboscada em o vale em outubro que matou 30 soldados, seguida de combates fora de Gharm que deixaram 3 militantes mortos.",respostas_gpt5.5_mini,outra emboscada em o vale em outubro,matou,30 soldados,4
"Em 2010, houve preocupações entre as autoridades tadjiques de que o militarismo islâmico em o leste de o país estava em ascensão após a fuga de 25 militantes de uma prisão tadjique em agosto, uma emboscada que matou 28 soldados tadjiques em o vale de Rasht em setembro, e outra emboscada em o vale em outubro que matou 30 soldados, seguida de combates fora de Gharm que deixaram 3 militantes mortos.",respostas_gpt5.5_mini,combates fora de Gharm,deixaram,3 militantes mortos,4
"Em 2010, houve preocupações entre as autoridades tadjiques de que o militarismo islâmico em o leste de o país estava em ascensão após a fuga de 25 militantes de uma prisão tadjique em agosto, uma emboscada que matou 28 soldados tadjiques em o vale de Rasht em setembro, e outra emboscada em o vale em outubro que matou 30 soldados, seguida de combates fora de Gharm que deixaram 3 militantes mortos.",respostasGemini3.1Pro,preocupações,houve,entre as autoridades tadjiques em 2010,3
"Em 2010, houve preocupações entre as autoridades tadjiques de que o militarismo islâmico em o leste de o país estava em ascensão após a fuga de 25 militantes de uma prisão tadjique em agosto, uma emboscada que matou 28 soldados tadjiques em o vale de Rasht em setembro, e outra emboscada em o vale em outubro que matou 30 soldados, seguida de combates fora de Gharm que deixaram 3 militantes mortos.",respostasGemini3.1Pro,uma emboscada,matou,28 soldados tadjiques em o vale de Rasht em setembro,4
"Em 2010, houve preocupações entre as autoridades tadjiques de que o militarismo islâmico em o leste de o país estava em ascensão após a fuga de 25 militantes de uma prisão tadjique em agosto, uma emboscada que matou 28 soldados tadjiques em o vale de Rasht em setembro, e outra emboscada em o vale em outubro que matou 30 soldados, seguida de combates fora de Gharm que deixaram 3 militantes mortos.",respostasGemini3.1Pro,outra emboscada em o vale em outubro,matou,30 soldados,4
"Em 2010, houve preocupações entre as autoridades tadjiques de que o militarismo islâmico em o leste de o país estava em ascensão após a fuga de 25 militantes de uma prisão tadjique em agosto, uma emboscada que matou 28 soldados tadjiques em o vale de Rasht em setembro, e outra emboscada em o vale em outubro que matou 30 soldados, seguida de combates fora de Gharm que deixaram 3 militantes mortos.",respostasGemini3.1Pro,combates fora de Gharm,deixaram,3 militantes mortos,4
"O Império Samanida, 819 a 999, restaurou o controle persa de a região e ampliou as cidades de Samarcanda e Bukhara (hoje as duas cidades fazem parte de o Uzbequistão), que se tornaram os centros culturais de o Irã e a região era conhecida como Khorasan.",Claude_Sonnet5,O Império Samanida,restaurou,o controle persa de a região,4
"O Império Samanida, 819 a 999, restaurou o controle persa de a região e ampliou as cidades de Samarcanda e Bukhara (hoje as duas cidades fazem parte de o Uzbequistão), que se tornaram os centros culturais de o Irã e a região era conhecida como Khorasan.",Claude_Sonnet5,O Império Samanida,ampliou,as cidades de Samarcanda e Bukhara,4
"O Império Samanida, 819 a 999, restaurou o controle persa de a região e ampliou as cidades de Samarcanda e Bukhara (hoje as duas cidades fazem parte de o Uzbequistão), que se tornaram os centros culturais de o Irã e a região era conhecida como Khorasan.",Claude_Sonnet5,as duas cidades,fazem parte,de o Uzbequistão,4
"O Império Samanida, 819 a 999, restaurou o controle persa de a região e ampliou as cidades de Samarcanda e Bukhara (hoje as duas cidades fazem parte de o Uzbequistão), que se tornaram os centros culturais de o Irã e a região era conhecida como Khorasan.",Claude_Sonnet5,as cidades de Samarcanda e Bukhara,se tornaram,os centros culturais de o Irã,4
"O Império Samanida, 819 a 999, restaurou o controle persa de a região e ampliou as cidades de Samarcanda e Bukhara (hoje as duas cidades fazem parte de o Uzbequistão), que se tornaram os centros culturais de o Irã e a região era conhecida como Khorasan.",Claude_Sonnet5,a região,era conhecida,como Khorasan,3
"O Império Samanida, 819 a 999, restaurou o controle persa de a região e ampliou as cidades de Samarcanda e Bukhara (hoje as duas cidades fazem parte de o Uzbequistão), que se tornaram os centros culturais de o Irã e a região era conhecida como Khorasan.",PTOIE-Flair,O Império Samanida,restaurou,o controle persa de a região,4
"O Império Samanida, 819 a 999, restaurou o controle persa de a região e ampliou as cidades de Samarcanda e Bukhara (hoje as duas cidades fazem parte de o Uzbequistão), que se tornaram os centros culturais de o Irã e a região era conhecida como Khorasan.",PTOIE-Flair,O Império Samanida,ampliou,as cidades de Samarcanda e Bukhara,4
"O Império Samanida, 819 a 999, restaurou o controle persa de a região e ampliou as cidades de Samarcanda e Bukhara (hoje as duas cidades fazem parte de o Uzbequistão), que se tornaram os centros culturais de o Irã e a região era conhecida como Khorasan.",respostaGrok4.0Fast,O Império Samanida,restaurou,o controle persa de a região,4
"O Império Samanida, 819 a 999, restaurou o controle persa de a região e ampliou as cidades de Samarcanda e Bukhara (hoje as duas cidades fazem parte de o Uzbequistão), que se tornaram os centros culturais de o Irã e a região era conhecida como Khorasan.",respostaGrok4.0Fast,O Império Samanida,ampliou,as cidades de Samarcanda e Bukhara,4
"O Império Samanida, 819 a 999, restaurou o controle persa de a região e ampliou as cidades de Samarcanda e Bukhara (hoje as duas cidades fazem parte de o Uzbequistão), que se tornaram os centros culturais de o Irã e a região era conhecida como Khorasan.",respostaGrok4.0Fast,as duas cidades,fazem parte,de o Uzbequistão,4
"O Império Samanida, 819 a 999, restaurou o controle persa de a região e ampliou as cidades de Samarcanda e Bukhara (hoje as duas cidades fazem parte de o Uzbequistão), que se tornaram os centros culturais de o Irã e a região era conhecida como Khorasan.",respostaGrok4.0Fast,as cidades de Samarcanda e Bukhara,se tornaram,os centros culturais de o Irã,4
"O Império Samanida, 819 a 999, restaurou o controle persa de a região e ampliou as cidades de Samarcanda e Bukhara (hoje as duas cidades fazem parte de o Uzbequistão), que se tornaram os centros culturais de o Irã e a região era conhecida como Khorasan.",respostaGrok4.0Fast,a região,era conhecida,como Khorasan,3
"O Império Samanida, 819 a 999, restaurou o controle persa de a região e ampliou as cidades de Samarcanda e Bukhara (hoje as duas cidades fazem parte de o Uzbequistão), que se tornaram os centros culturais de o Irã e a região era conhecida como Khorasan.",respostas_gpt5.5_mini,O Império Samanida,restaurou,o controle persa de a região,4
"O Império Samanida, 819 a 999, restaurou o controle persa de a região e ampliou as cidades de Samarcanda e Bukhara (hoje as duas cidades fazem parte de o Uzbequistão), que se tornaram os centros culturais de o Irã e a região era conhecida como Khorasan.",respostas_gpt5.5_mini,O Império Samanida,ampliou,as cidades de Samarcanda e Bukhara,4
"O Império Samanida, 819 a 999, restaurou o controle persa de a região e ampliou as cidades de Samarcanda e Bukhara (hoje as duas cidades fazem parte de o Uzbequistão), que se tornaram os centros culturais de o Irã e a região era conhecida como Khorasan.",respostas_gpt5.5_mini,as duas cidades,fazem parte,de o Uzbequistão,4
"O Império Samanida, 819 a 999, restaurou o controle persa de a região e ampliou as cidades de Samarcanda e Bukhara (hoje as duas cidades fazem parte de o Uzbequistão), que se tornaram os centros culturais de o Irã e a região era conhecida como Khorasan.",respostas_gpt5.5_mini,as cidades de Samarcanda e Bukhara,se tornaram,os centros culturais de o Irã,4
"O Império Samanida, 819 a 999, restaurou o controle persa de a região e ampliou as cidades de Samarcanda e Bukhara (hoje as duas cidades fazem parte de o Uzbequistão), que se tornaram os centros culturais de o Irã e a região era conhecida como Khorasan.",respostas_gpt5.5_mini,a região,era conhecida,como Khorasan,3
"O Império Samanida, 819 a 999, restaurou o controle persa de a região e ampliou as cidades de Samarcanda e Bukhara (hoje as duas cidades fazem parte de o Uzbequistão), que se tornaram os centros culturais de o Irã e a região era conhecida como Khorasan.",respostasGemini3.1Pro,as duas cidades,fazem parte,de o Uzbequistão hoje,4
"O Império Samanida, 819 a 999, restaurou o controle persa de a região e ampliou as cidades de Samarcanda e Bukhara (hoje as duas cidades fazem parte de o Uzbequistão), que se tornaram os centros culturais de o Irã e a região era conhecida como Khorasan.",respostasGemini3.1Pro,as cidades de Samarcanda e Bukhara,se tornaram,os centros culturais de o Irã,4
"1916, quando manifestantes atacaram soldados russos em Khujand por uma ameaça de recrutamento forçado durante a Primeira Guerra Mundial.",Claude_Sonnet5,manifestantes,atacaram,soldados russos em Khujand por uma ameaça de recrutamento forçado durante a Primeira Guerra Mundial,5
"1916, quando manifestantes atacaram soldados russos em Khujand por uma ameaça de recrutamento forçado durante a Primeira Guerra Mundial.",PTOIE-Flair,manifestantes,atacaram,soldados russos em Khujand por uma ameaça de recrutamento forçado durante a Primeira Guerra Mundial,5
"1916, quando manifestantes atacaram soldados russos em Khujand por uma ameaça de recrutamento forçado durante a Primeira Guerra Mundial.",respostaGrok4.0Fast,manifestantes,atacaram,soldados russos em Khujand por uma ameaça de recrutamento forçado durante a Primeira Guerra Mundial,5
"1916, quando manifestantes atacaram soldados russos em Khujand por uma ameaça de recrutamento forçado durante a Primeira Guerra Mundial.",respostas_gpt5.5_mini,manifestantes,atacaram,soldados russos em Khujand por uma ameaça de recrutamento forçado durante a Primeira Guerra Mundial,5
"1916, quando manifestantes atacaram soldados russos em Khujand por uma ameaça de recrutamento forçado durante a Primeira Guerra Mundial.",respostasGemini3.1Pro,manifestantes,atacaram,soldados russos em Khujand por uma ameaça de recrutamento forçado durante a Primeira Guerra Mundial,5
"Com a ocupação de Napoleão, Portugal começou um declínio lento, mas inexorável, que durou até o século XX.",Claude_Sonnet5,Portugal,começou,"um declínio lento, mas inexorável",3
