sentence,modelo_exemplo,arg1,rel,arg2,n_modelos_concordando
"A Batalha de Long Island, a maior batalha de a Guerra Revolucionária Americana, foi travada em agosto de 1776, inteiramente em o bairro moderno de o Brooklyn.",Claude_Sonnet5,a maior batalha de a Guerra Revolucionária Americana,foi travada em,"agosto de 1776, inteiramente em o bairro moderno de o Brooklyn",3
"A Batalha de Long Island, a maior batalha de a Guerra Revolucionária Americana, foi travada em agosto de 1776, inteiramente em o bairro moderno de o Brooklyn.",respostaDPTOIE-PY,"A Batalha de Long Island , a maior batalha de a Guerra Revolucionária Americana",foi travada,em agosto de 1776 inteiramente em o bairro moderno de o Brooklyn,3
"A Batalha de Long Island, a maior batalha de a Guerra Revolucionária Americana, foi travada em agosto de 1776, inteiramente em o bairro moderno de o Brooklyn.",respostaGrok4.0Fast,A Batalha de Long Island,é,a maior batalha de a Guerra Revolucionária Americana,4
"A Batalha de Long Island, a maior batalha de a Guerra Revolucionária Americana, foi travada em agosto de 1776, inteiramente em o bairro moderno de o Brooklyn.",respostaGrok4.0Fast,A Batalha de Long Island,foi travada,"em agosto de 1776, inteiramente em o bairro moderno de o Brooklyn",4
"A Batalha de Long Island, a maior batalha de a Guerra Revolucionária Americana, foi travada em agosto de 1776, inteiramente em o bairro moderno de o Brooklyn.",respostas_gpt5.5_mini,A Batalha de Long Island,é,a maior batalha de a Guerra Revolucionária Americana,4
"A Batalha de Long Island, a maior batalha de a Guerra Revolucionária Americana, foi travada em agosto de 1776, inteiramente em o bairro moderno de o Brooklyn.",respostas_gpt5.5_mini,A Batalha de Long Island,foi travada,"em agosto de 1776, inteiramente em o bairro moderno de o Brooklyn",4
"A Batalha de Long Island, a maior batalha de a Guerra Revolucionária Americana, foi travada em agosto de 1776, inteiramente em o bairro moderno de o Brooklyn.",respostasGemini3.1Pro,A Batalha de Long Island,foi travada,"em agosto de 1776, inteiramente em o bairro moderno de o Brooklyn",4
"A Batalha de Long Island, a maior batalha de a Guerra Revolucionária Americana, foi travada em agosto de 1776, inteiramente em o bairro moderno de o Brooklyn.",respostasGemini3.1Pro,A Batalha de Long Island,é,a maior batalha de a Guerra Revolucionária Americana,4
"A Batalha de Long Island, a maior batalha de a Guerra Revolucionária Americana, foi travada em agosto de 1776, inteiramente em o bairro moderno de o Brooklyn.",respostasGemini3.1Pro,a maior batalha de a Guerra Revolucionária Americana,foi travada,"em agosto de 1776, inteiramente em o bairro moderno de o Brooklyn",3
"Quando um candidato presidencial republicano às eleições de 2016 ridicularizou o liberalismo de os valores de Nova York em janeiro de 2016, Donald Trump, líder em as pesquisas, defendeu vigorosamente sua cidade.",Claude_Sonnet5,um candidato presidencial republicano às eleições de 2016,ridicularizou,o liberalismo de os valores de Nova York em janeiro de 2016,4
"Quando um candidato presidencial republicano às eleições de 2016 ridicularizou o liberalismo de os valores de Nova York em janeiro de 2016, Donald Trump, líder em as pesquisas, defendeu vigorosamente sua cidade.",Claude_Sonnet5,Donald Trump,é,líder em as pesquisas,4
"Quando um candidato presidencial republicano às eleições de 2016 ridicularizou o liberalismo de os valores de Nova York em janeiro de 2016, Donald Trump, líder em as pesquisas, defendeu vigorosamente sua cidade.",PTOIE-Flair,um candidato presidencial republicano às eleições de 2016,ridicularizou,o liberalismo de os valores de Nova York em janeiro de 2016,4
"Quando um candidato presidencial republicano às eleições de 2016 ridicularizou o liberalismo de os valores de Nova York em janeiro de 2016, Donald Trump, líder em as pesquisas, defendeu vigorosamente sua cidade.",respostaGrok4.0Fast,Donald Trump,é,líder em as pesquisas,4
"Quando um candidato presidencial republicano às eleições de 2016 ridicularizou o liberalismo de os valores de Nova York em janeiro de 2016, Donald Trump, líder em as pesquisas, defendeu vigorosamente sua cidade.",respostas_gpt5.5_mini,um candidato presidencial republicano às eleições de 2016,ridicularizou,o liberalismo de os valores de Nova York em janeiro de 2016,4
"Quando um candidato presidencial republicano às eleições de 2016 ridicularizou o liberalismo de os valores de Nova York em janeiro de 2016, Donald Trump, líder em as pesquisas, defendeu vigorosamente sua cidade.",respostas_gpt5.5_mini,Donald Trump,é,líder em as pesquisas,4
"Quando um candidato presidencial republicano às eleições de 2016 ridicularizou o liberalismo de os valores de Nova York em janeiro de 2016, Donald Trump, líder em as pesquisas, defendeu vigorosamente sua cidade.",respostasGemini3.1Pro,um candidato presidencial republicano às eleições de 2016,ridicularizou,o liberalismo de os valores de Nova York em janeiro de 2016,4
"Quando um candidato presidencial republicano às eleições de 2016 ridicularizou o liberalismo de os valores de Nova York em janeiro de 2016, Donald Trump, líder em as pesquisas, defendeu vigorosamente sua cidade.",respostasGemini3.1Pro,Donald Trump,é,líder em as pesquisas,4
"O ponto mais alto de a cidade é Todt Hill, em Staten Island, que, a 124,9 m acima de o nível de o mar, é o ponto mais alto de a costa leste de o sul de o Maine.",Claude_Sonnet5,O ponto mais alto de a cidade,é,"Todt Hill, em Staten Island",5
"O ponto mais alto de a cidade é Todt Hill, em Staten Island, que, a 124,9 m acima de o nível de o mar, é o ponto mais alto de a costa leste de o sul de o Maine.",Claude_Sonnet5,Todt Hill,é,"a 124,9 m acima de o nível de o mar, o ponto mais alto de a costa leste de o sul de o Maine",3
"O ponto mais alto de a cidade é Todt Hill, em Staten Island, que, a 124,9 m acima de o nível de o mar, é o ponto mais alto de a costa leste de o sul de o Maine.",respostaDPTOIE-PY,O ponto mais alto de a cidade,é,"Todt Hill , em Staten Island",5
"O ponto mais alto de a cidade é Todt Hill, em Staten Island, que, a 124,9 m acima de o nível de o mar, é o ponto mais alto de a costa leste de o sul de o Maine.",respostaGrok4.0Fast,O ponto mais alto de a cidade,é,"Todt Hill, em Staten Island",5
"O ponto mais alto de a cidade é Todt Hill, em Staten Island, que, a 124,9 m acima de o nível de o mar, é o ponto mais alto de a costa leste de o sul de o Maine.",respostaGrok4.0Fast,Todt Hill,é,o ponto mais alto de a costa leste de o sul de o Maine,3
"O ponto mais alto de a cidade é Todt Hill, em Staten Island, que, a 124,9 m acima de o nível de o mar, é o ponto mais alto de a costa leste de o sul de o Maine.",respostas_gpt5.5_mini,O ponto mais alto de a cidade,é,"Todt Hill, em Staten Island",5
"O ponto mais alto de a cidade é Todt Hill, em Staten Island, que, a 124,9 m acima de o nível de o mar, é o ponto mais alto de a costa leste de o sul de o Maine.",respostas_gpt5.5_mini,Todt Hill,é,o ponto mais alto de a costa leste de o sul de o Maine,3
"O ponto mais alto de a cidade é Todt Hill, em Staten Island, que, a 124,9 m acima de o nível de o mar, é o ponto mais alto de a costa leste de o sul de o Maine.",respostasGemini3.1Pro,O ponto mais alto de a cidade,é,"Todt Hill, em Staten Island",5
"O maior parque municipal de a cidade é o Pelham Bay Park, com 2.700 acres (1.093 ha).",Claude_Sonnet5,O maior parque municipal de a cidade,é,"o Pelham Bay Park, com 2.700 acres (1.093 ha)",4
"O maior parque municipal de a cidade é o Pelham Bay Park, com 2.700 acres (1.093 ha).",respostaGrok4.0Fast,O maior parque municipal de a cidade,é,"o Pelham Bay Park, com 2.700 acres (1.093 ha)",4
"O maior parque municipal de a cidade é o Pelham Bay Park, com 2.700 acres (1.093 ha).",respostas_gpt5.5_mini,O maior parque municipal de a cidade,é,"o Pelham Bay Park, com 2.700 acres (1.093 ha)",4
"O maior parque municipal de a cidade é o Pelham Bay Park, com 2.700 acres (1.093 ha).",respostasGemini3.1Pro,O maior parque municipal de a cidade,é,"o Pelham Bay Park, com 2.700 acres (1.093 ha)",4
"A cidade de Nova York possui um alto grau de disparidade de renda, conforme indicado por o seu coeficiente de Gini de 0,5 para a cidade em geral e 0,6 para Manhattan.",PTOIE-Flair,A cidade de Nova York,possui,um alto grau de disparidade de renda,5
"A cidade de Nova York possui um alto grau de disparidade de renda, conforme indicado por o seu coeficiente de Gini de 0,5 para a cidade em geral e 0,6 para Manhattan.",respostaDPTOIE-PY,A cidade de Nova York,possui,um alto grau de disparidade de renda,5
"A cidade de Nova York possui um alto grau de disparidade de renda, conforme indicado por o seu coeficiente de Gini de 0,5 para a cidade em geral e 0,6 para Manhattan.",respostaGrok4.0Fast,A cidade de Nova York,possui,um alto grau de disparidade de renda,5
"A cidade de Nova York possui um alto grau de disparidade de renda, conforme indicado por o seu coeficiente de Gini de 0,5 para a cidade em geral e 0,6 para Manhattan.",respostas_gpt5.5_mini,A cidade de Nova York,possui,um alto grau de disparidade de renda,5
"A cidade de Nova York possui um alto grau de disparidade de renda, conforme indicado por o seu coeficiente de Gini de 0,5 para a cidade em geral e 0,6 para Manhattan.",respostasGemini3.1Pro,A cidade de Nova York,possui,um alto grau de disparidade de renda,5
"A frota de ônibus públicos de a cidade de Nova York é a maior de a América de o Norte, e o Port Authority Bus Terminal, o principal terminal de ônibus interurbano de a cidade, atende 7.000 ônibus e 200.000 passageiros diariamente, tornando-se a estação de ônibus mais movimentada de o mundo.",Claude_Sonnet5,o Port Authority Bus Terminal,atende,7.000 ônibus diariamente,3
"A frota de ônibus públicos de a cidade de Nova York é a maior de a América de o Norte, e o Port Authority Bus Terminal, o principal terminal de ônibus interurbano de a cidade, atende 7.000 ônibus e 200.000 passageiros diariamente, tornando-se a estação de ônibus mais movimentada de o mundo.",Claude_Sonnet5,o Port Authority Bus Terminal,atende,200.000 passageiros diariamente,3
"A frota de ônibus públicos de a cidade de Nova York é a maior de a América de o Norte, e o Port Authority Bus Terminal, o principal terminal de ônibus interurbano de a cidade, atende 7.000 ônibus e 200.000 passageiros diariamente, tornando-se a estação de ônibus mais movimentada de o mundo.",Claude_Sonnet5,o Port Authority Bus Terminal,é,o principal terminal de ônibus interurbano de a cidade,4
"A frota de ônibus públicos de a cidade de Nova York é a maior de a América de o Norte, e o Port Authority Bus Terminal, o principal terminal de ônibus interurbano de a cidade, atende 7.000 ônibus e 200.000 passageiros diariamente, tornando-se a estação de ônibus mais movimentada de o mundo.",respostaGrok4.0Fast,o Port Authority Bus Terminal,é,o principal terminal de ônibus interurbano de a cidade,4
"A frota de ônibus públicos de a cidade de Nova York é a maior de a América de o Norte, e o Port Authority Bus Terminal, o principal terminal de ônibus interurbano de a cidade, atende 7.000 ônibus e 200.000 passageiros diariamente, tornando-se a estação de ônibus mais movimentada de o mundo.",respostas_gpt5.5_mini,o Port Authority Bus Terminal,é,o principal terminal de ônibus interurbano de a cidade,4
"A frota de ônibus públicos de a cidade de Nova York é a maior de a América de o Norte, e o Port Authority Bus Terminal, o principal terminal de ônibus interurbano de a cidade, atende 7.000 ônibus e 200.000 passageiros diariamente, tornando-se a estação de ônibus mais movimentada de o mundo.",respostas_gpt5.5_mini,o Port Authority Bus Terminal,atende,7.000 ônibus,3
"A frota de ônibus públicos de a cidade de Nova York é a maior de a América de o Norte, e o Port Authority Bus Terminal, o principal terminal de ônibus interurbano de a cidade, atende 7.000 ônibus e 200.000 passageiros diariamente, tornando-se a estação de ônibus mais movimentada de o mundo.",respostas_gpt5.5_mini,o Port Authority Bus Terminal,atende,200.000 passageiros diariamente,3
"A frota de ônibus públicos de a cidade de Nova York é a maior de a América de o Norte, e o Port Authority Bus Terminal, o principal terminal de ônibus interurbano de a cidade, atende 7.000 ônibus e 200.000 passageiros diariamente, tornando-se a estação de ônibus mais movimentada de o mundo.",respostasGemini3.1Pro,o Port Authority Bus Terminal,atende,7.000 ônibus diariamente,3
"A frota de ônibus públicos de a cidade de Nova York é a maior de a América de o Norte, e o Port Authority Bus Terminal, o principal terminal de ônibus interurbano de a cidade, atende 7.000 ônibus e 200.000 passageiros diariamente, tornando-se a estação de ônibus mais movimentada de o mundo.",respostasGemini3.1Pro,o Port Authority Bus Terminal,atende,200.000 passageiros diariamente,3
"A frota de ônibus públicos de a cidade de Nova York é a maior de a América de o Norte, e o Port Authority Bus Terminal, o principal terminal de ônibus interurbano de a cidade, atende 7.000 ônibus e 200.000 passageiros diariamente, tornando-se a estação de ônibus mais movimentada de o mundo.",respostasGemini3.1Pro,o Port Authority Bus Terminal,é,o principal terminal de ônibus interurbano de a cidade,4
"Eu amo Nova Iorque (estilizado I ❤ NY) é um logotipo e uma música que são a base de uma campanha publicitária e são usados desde 1977 para promover o turismo em a cidade de Nova York e, posteriormente, também para promover o Estado de Nova York.",Claude_Sonnet5,Eu amo Nova Iorque,é,um logotipo,3
"Eu amo Nova Iorque (estilizado I ❤ NY) é um logotipo e uma música que são a base de uma campanha publicitária e são usados desde 1977 para promover o turismo em a cidade de Nova York e, posteriormente, também para promover o Estado de Nova York.",Claude_Sonnet5,Eu amo Nova Iorque,é,uma música,3
"Eu amo Nova Iorque (estilizado I ❤ NY) é um logotipo e uma música que são a base de uma campanha publicitária e são usados desde 1977 para promover o turismo em a cidade de Nova York e, posteriormente, também para promover o Estado de Nova York.",respostas_gpt5.5_mini,Eu amo Nova Iorque,é,um logotipo,3
"Eu amo Nova Iorque (estilizado I ❤ NY) é um logotipo e uma música que são a base de uma campanha publicitária e são usados desde 1977 para promover o turismo em a cidade de Nova York e, posteriormente, também para promover o Estado de Nova York.",respostas_gpt5.5_mini,Eu amo Nova Iorque,é,uma música,3
"Eu amo Nova Iorque (estilizado I ❤ NY) é um logotipo e uma música que são a base de uma campanha publicitária e são usados desde 1977 para promover o turismo em a cidade de Nova York e, posteriormente, também para promover o Estado de Nova York.",respostasGemini3.1Pro,Eu amo Nova Iorque,é,um logotipo,3
"Eu amo Nova Iorque (estilizado I ❤ NY) é um logotipo e uma música que são a base de uma campanha publicitária e são usados desde 1977 para promover o turismo em a cidade de Nova York e, posteriormente, também para promover o Estado de Nova York.",respostasGemini3.1Pro,Eu amo Nova Iorque,é,uma música,3
"A cidade de Nova York está localizada em um de os maiores portos naturais de o mundo, e os bairros de Manhattan e Staten Island são (principalmente) coterminosos com ilhas com os mesmos nomes, enquanto Queens e Brooklyn estão localizadas em a extremidade oeste de a maior Ilha Longa, e O Bronx está localizado em a ponta sul de o continente de o estado de Nova York.",Claude_Sonnet5,O Bronx,está localizado em,a ponta sul de o continente de o estado de Nova York,3
"A cidade de Nova York está localizada em um de os maiores portos naturais de o mundo, e os bairros de Manhattan e Staten Island são (principalmente) coterminosos com ilhas com os mesmos nomes, enquanto Queens e Brooklyn estão localizadas em a extremidade oeste de a maior Ilha Longa, e O Bronx está localizado em a ponta sul de o continente de o estado de Nova York.",respostas_gpt5.5_mini,O Bronx,está localizado,em a ponta sul de o continente de o estado de Nova York,3
"A cidade de Nova York está localizada em um de os maiores portos naturais de o mundo, e os bairros de Manhattan e Staten Island são (principalmente) coterminosos com ilhas com os mesmos nomes, enquanto Queens e Brooklyn estão localizadas em a extremidade oeste de a maior Ilha Longa, e O Bronx está localizado em a ponta sul de o continente de o estado de Nova York.",respostasGemini3.1Pro,O Bronx,está localizado,em a ponta sul de o continente de o estado de Nova York,3
"Desde 1990, uma peça baseada em o romance é realizada anualmente em a cidade natal de Harper Lee, em Monroeville, Alabama.:",Claude_Sonnet5,uma peça baseada em o romance,é realizada,"desde 1990 anualmente em a cidade natal de Harper Lee, em Monroeville, Alabama",4
"Desde 1990, uma peça baseada em o romance é realizada anualmente em a cidade natal de Harper Lee, em Monroeville, Alabama.:",respostaGrok4.0Fast,uma peça baseada em o romance,é realizada,"anualmente em a cidade natal de Harper Lee, em Monroeville, Alabama",4
"Desde 1990, uma peça baseada em o romance é realizada anualmente em a cidade natal de Harper Lee, em Monroeville, Alabama.:",respostas_gpt5.5_mini,uma peça baseada em o romance,é realizada,"anualmente em a cidade natal de Harper Lee, em Monroeville, Alabama",4
"Desde 1990, uma peça baseada em o romance é realizada anualmente em a cidade natal de Harper Lee, em Monroeville, Alabama.:",respostasGemini3.1Pro,uma peça baseada em o romance,é realizada,"anualmente em a cidade natal de Harper Lee, em Monroeville, Alabama, Desde 1990",4
"Em 1960, Capote e Lee viajaram juntos para o Kansas para investigar os vários assassinatos que foram a base de o romance de ficção não-ficção de Capote In Cold Blood.",Claude_Sonnet5,os vários assassinatos,foram,a base de o romance de ficção não-ficção de Capote In Cold Blood,3
"Em 1960, Capote e Lee viajaram juntos para o Kansas para investigar os vários assassinatos que foram a base de o romance de ficção não-ficção de Capote In Cold Blood.",respostas_gpt5.5_mini,os vários assassinatos,foram,a base de o romance de ficção não-ficção de Capote In Cold Blood,3
"Em 1960, Capote e Lee viajaram juntos para o Kansas para investigar os vários assassinatos que foram a base de o romance de ficção não-ficção de Capote In Cold Blood.",respostasGemini3.1Pro,os vários assassinatos,foram,a base de o romance de ficção não-ficção de Capote In Cold Blood,3
"O alabamiano nativo Allen Barra criticou Lee e o romance em o The Wall Street Journal, chamando o Atticus de repositório de epigramas de barril de cracker e o romance representa um mito coberto de açúcar de a história de o Alabama.",Claude_Sonnet5,o romance,representa,um mito coberto de açúcar de a história de o Alabama,5
"O alabamiano nativo Allen Barra criticou Lee e o romance em o The Wall Street Journal, chamando o Atticus de repositório de epigramas de barril de cracker e o romance representa um mito coberto de açúcar de a história de o Alabama.",respostaDPTOIE-PY,o romance,representa,um mito coberto de açúcar de a história de o Alabama,5
"O alabamiano nativo Allen Barra criticou Lee e o romance em o The Wall Street Journal, chamando o Atticus de repositório de epigramas de barril de cracker e o romance representa um mito coberto de açúcar de a história de o Alabama.",respostaGrok4.0Fast,o romance,representa,um mito coberto de açúcar de a história de o Alabama,5
"O alabamiano nativo Allen Barra criticou Lee e o romance em o The Wall Street Journal, chamando o Atticus de repositório de epigramas de barril de cracker e o romance representa um mito coberto de açúcar de a história de o Alabama.",respostas_gpt5.5_mini,o romance,representa,um mito coberto de açúcar de a história de o Alabama,5
"O alabamiano nativo Allen Barra criticou Lee e o romance em o The Wall Street Journal, chamando o Atticus de repositório de epigramas de barril de cracker e o romance representa um mito coberto de açúcar de a história de o Alabama.",respostasGemini3.1Pro,o romance,representa,um mito coberto de açúcar de a história de o Alabama,5
"Em 2010, houve preocupações entre as autoridades tadjiques de que o militarismo islâmico em o leste de o país estava em ascensão após a fuga de 25 militantes de uma prisão tadjique em agosto, uma emboscada que matou 28 soldados tadjiques em o vale de Rasht em setembro, e outra emboscada em o vale em outubro que matou 30 soldados, seguida de combates fora de Gharm que deixaram 3 militantes mortos.",Claude_Sonnet5,uma emboscada,matou,28 soldados tadjiques em o vale de Rasht em setembro,3
"Em 2010, houve preocupações entre as autoridades tadjiques de que o militarismo islâmico em o leste de o país estava em ascensão após a fuga de 25 militantes de uma prisão tadjique em agosto, uma emboscada que matou 28 soldados tadjiques em o vale de Rasht em setembro, e outra emboscada em o vale em outubro que matou 30 soldados, seguida de combates fora de Gharm que deixaram 3 militantes mortos.",Claude_Sonnet5,outra emboscada em o vale em outubro,matou,30 soldados,3
"Em 2010, houve preocupações entre as autoridades tadjiques de que o militarismo islâmico em o leste de o país estava em ascensão após a fuga de 25 militantes de uma prisão tadjique em agosto, uma emboscada que matou 28 soldados tadjiques em o vale de Rasht em setembro, e outra emboscada em o vale em outubro que matou 30 soldados, seguida de combates fora de Gharm que deixaram 3 militantes mortos.",Claude_Sonnet5,combates fora de Gharm,deixaram,3 militantes mortos,3
"Em 2010, houve preocupações entre as autoridades tadjiques de que o militarismo islâmico em o leste de o país estava em ascensão após a fuga de 25 militantes de uma prisão tadjique em agosto, uma emboscada que matou 28 soldados tadjiques em o vale de Rasht em setembro, e outra emboscada em o vale em outubro que matou 30 soldados, seguida de combates fora de Gharm que deixaram 3 militantes mortos.",respostas_gpt5.5_mini,uma emboscada,matou,28 soldados tadjiques em o vale de Rasht em setembro,3
"Em 2010, houve preocupações entre as autoridades tadjiques de que o militarismo islâmico em o leste de o país estava em ascensão após a fuga de 25 militantes de uma prisão tadjique em agosto, uma emboscada que matou 28 soldados tadjiques em o vale de Rasht em setembro, e outra emboscada em o vale em outubro que matou 30 soldados, seguida de combates fora de Gharm que deixaram 3 militantes mortos.",respostas_gpt5.5_mini,outra emboscada em o vale em outubro,matou,30 soldados,3
"Em 2010, houve preocupações entre as autoridades tadjiques de que o militarismo islâmico em o leste de o país estava em ascensão após a fuga de 25 militantes de uma prisão tadjique em agosto, uma emboscada que matou 28 soldados tadjiques em o vale de Rasht em setembro, e outra emboscada em o vale em outubro que matou 30 soldados, seguida de combates fora de Gharm que deixaram 3 militantes mortos.",respostas_gpt5.5_mini,combates fora de Gharm,deixaram,3 militantes mortos,3
"Em 2010, houve preocupações entre as autoridades tadjiques de que o militarismo islâmico em o leste de o país estava em ascensão após a fuga de 25 militantes de uma prisão tadjique em agosto, uma emboscada que matou 28 soldados tadjiques em o vale de Rasht em setembro, e outra emboscada em o vale em outubro que matou 30 soldados, seguida de combates fora de Gharm que deixaram 3 militantes mortos.",respostasGemini3.1Pro,uma emboscada,matou,28 soldados tadjiques em o vale de Rasht em setembro,3
"Em 2010, houve preocupações entre as autoridades tadjiques de que o militarismo islâmico em o leste de o país estava em ascensão após a fuga de 25 militantes de uma prisão tadjique em agosto, uma emboscada que matou 28 soldados tadjiques em o vale de Rasht em setembro, e outra emboscada em o vale em outubro que matou 30 soldados, seguida de combates fora de Gharm que deixaram 3 militantes mortos.",respostasGemini3.1Pro,outra emboscada em o vale em outubro,matou,30 soldados,3
"Em 2010, houve preocupações entre as autoridades tadjiques de que o militarismo islâmico em o leste de o país estava em ascensão após a fuga de 25 militantes de uma prisão tadjique em agosto, uma emboscada que matou 28 soldados tadjiques em o vale de Rasht em setembro, e outra emboscada em o vale em outubro que matou 30 soldados, seguida de combates fora de Gharm que deixaram 3 militantes mortos.",respostasGemini3.1Pro,combates fora de Gharm,deixaram,3 militantes mortos,3
"O Império Samanida, 819 a 999, restaurou o controle persa de a região e ampliou as cidades de Samarcanda e Bukhara (hoje as duas cidades fazem parte de o Uzbequistão), que se tornaram os centros culturais de o Irã e a região era conhecida como Khorasan.",Claude_Sonnet5,O Império Samanida,restaurou,o controle persa de a região,5
"O Império Samanida, 819 a 999, restaurou o controle persa de a região e ampliou as cidades de Samarcanda e Bukhara (hoje as duas cidades fazem parte de o Uzbequistão), que se tornaram os centros culturais de o Irã e a região era conhecida como Khorasan.",Claude_Sonnet5,O Império Samanida,ampliou,as cidades de Samarcanda,5
"O Império Samanida, 819 a 999, restaurou o controle persa de a região e ampliou as cidades de Samarcanda e Bukhara (hoje as duas cidades fazem parte de o Uzbequistão), que se tornaram os centros culturais de o Irã e a região era conhecida como Khorasan.",Claude_Sonnet5,as duas cidades,fazem parte de,o Uzbequistão,3
"O Império Samanida, 819 a 999, restaurou o controle persa de a região e ampliou as cidades de Samarcanda e Bukhara (hoje as duas cidades fazem parte de o Uzbequistão), que se tornaram os centros culturais de o Irã e a região era conhecida como Khorasan.",PTOIE-Flair,O Império Samanida,restaurou,o controle persa de a região,5
"O Império Samanida, 819 a 999, restaurou o controle persa de a região e ampliou as cidades de Samarcanda e Bukhara (hoje as duas cidades fazem parte de o Uzbequistão), que se tornaram os centros culturais de o Irã e a região era conhecida como Khorasan.",PTOIE-Flair,O Império Samanida,ampliou,as cidades de Samarcanda e Bukhara,5
"O Império Samanida, 819 a 999, restaurou o controle persa de a região e ampliou as cidades de Samarcanda e Bukhara (hoje as duas cidades fazem parte de o Uzbequistão), que se tornaram os centros culturais de o Irã e a região era conhecida como Khorasan.",respostaGrok4.0Fast,O Império Samanida,restaurou,o controle persa de a região,5
"O Império Samanida, 819 a 999, restaurou o controle persa de a região e ampliou as cidades de Samarcanda e Bukhara (hoje as duas cidades fazem parte de o Uzbequistão), que se tornaram os centros culturais de o Irã e a região era conhecida como Khorasan.",respostaGrok4.0Fast,O Império Samanida,ampliou,as cidades de Samarcanda e Bukhara,5
"O Império Samanida, 819 a 999, restaurou o controle persa de a região e ampliou as cidades de Samarcanda e Bukhara (hoje as duas cidades fazem parte de o Uzbequistão), que se tornaram os centros culturais de o Irã e a região era conhecida como Khorasan.",respostaGrok4.0Fast,as duas cidades,fazem parte de,o Uzbequistão,3
"O Império Samanida, 819 a 999, restaurou o controle persa de a região e ampliou as cidades de Samarcanda e Bukhara (hoje as duas cidades fazem parte de o Uzbequistão), que se tornaram os centros culturais de o Irã e a região era conhecida como Khorasan.",respostas_gpt5.5_mini,O Império Samanida,restaurou,o controle persa de a região,5
"O Império Samanida, 819 a 999, restaurou o controle persa de a região e ampliou as cidades de Samarcanda e Bukhara (hoje as duas cidades fazem parte de o Uzbequistão), que se tornaram os centros culturais de o Irã e a região era conhecida como Khorasan.",respostas_gpt5.5_mini,O Império Samanida,ampliou,as cidades de Samarcanda e Bukhara,5
"O Império Samanida, 819 a 999, restaurou o controle persa de a região e ampliou as cidades de Samarcanda e Bukhara (hoje as duas cidades fazem parte de o Uzbequistão), que se tornaram os centros culturais de o Irã e a região era conhecida como Khorasan.",respostasGemini3.1Pro,O Império Samanida,restaurou,o controle persa de a região,5
"O Império Samanida, 819 a 999, restaurou o controle persa de a região e ampliou as cidades de Samarcanda e Bukhara (hoje as duas cidades fazem parte de o Uzbequistão), que se tornaram os centros culturais de o Irã e a região era conhecida como Khorasan.",respostasGemini3.1Pro,O Império Samanida,ampliou,as cidades de Samarcanda,5
"O Império Samanida, 819 a 999, restaurou o controle persa de a região e ampliou as cidades de Samarcanda e Bukhara (hoje as duas cidades fazem parte de o Uzbequistão), que se tornaram os centros culturais de o Irã e a região era conhecida como Khorasan.",respostasGemini3.1Pro,hoje as duas cidades,fazem parte,de o Uzbequistão,3
"Durante o final de o século XIX, os jadidistas se estabeleceram como um movimento social islâmico em toda a região.",Claude_Sonnet5,os jadidistas,se estabeleceram como,durante o final de o século XIX um movimento social islâmico em toda a região,4
"Durante o final de o século XIX, os jadidistas se estabeleceram como um movimento social islâmico em toda a região.",respostaGrok4.0Fast,os jadidistas,se estabeleceram como,um movimento social islâmico em toda a região,4
"Durante o final de o século XIX, os jadidistas se estabeleceram como um movimento social islâmico em toda a região.",respostas_gpt5.5_mini,os jadidistas,se estabeleceram como,um movimento social islâmico em toda a região,4
"Durante o final de o século XIX, os jadidistas se estabeleceram como um movimento social islâmico em toda a região.",respostasGemini3.1Pro,os jadidistas,se estabeleceram como,um movimento social islâmico em toda a região Durante o final de o século XIX,4
"1916, quando manifestantes atacaram soldados russos em Khujand por uma ameaça de recrutamento forçado durante a Primeira Guerra Mundial.",Claude_Sonnet5,manifestantes,atacaram,soldados russos em Khujand por uma ameaça de recrutamento forçado durante a Primeira Guerra Mundial,6
"1916, quando manifestantes atacaram soldados russos em Khujand por uma ameaça de recrutamento forçado durante a Primeira Guerra Mundial.",PTOIE-Flair,manifestantes,atacaram,soldados russos em Khujand por uma ameaça de recrutamento forçado durante a Primeira Guerra Mundial,6
"1916, quando manifestantes atacaram soldados russos em Khujand por uma ameaça de recrutamento forçado durante a Primeira Guerra Mundial.",respostaDPTOIE-PY,manifestantes,atacaram,quando soldados russos em Khujand por uma ameaça de recrutamento forçado durante a Primeira Guerra Mundial,6
"1916, quando manifestantes atacaram soldados russos em Khujand por uma ameaça de recrutamento forçado durante a Primeira Guerra Mundial.",respostaGrok4.0Fast,manifestantes,atacaram,soldados russos em Khujand por uma ameaça de recrutamento forçado durante a Primeira Guerra Mundial,6
"1916, quando manifestantes atacaram soldados russos em Khujand por uma ameaça de recrutamento forçado durante a Primeira Guerra Mundial.",respostas_gpt5.5_mini,manifestantes,atacaram,soldados russos em Khujand por uma ameaça de recrutamento forçado durante a Primeira Guerra Mundial,6
"1916, quando manifestantes atacaram soldados russos em Khujand por uma ameaça de recrutamento forçado durante a Primeira Guerra Mundial.",respostasGemini3.1Pro,manifestantes,atacaram,soldados russos em Khujand por uma ameaça de recrutamento forçado durante a Primeira Guerra Mundial,6
"Com a ocupação de Napoleão, Portugal começou um declínio lento, mas inexorável, que durou até o século XX.",Claude_Sonnet5,Portugal,começou,"com a ocupação de Napoleão um declínio lento, mas inexorável",3
