sentence,modelo_exemplo,arg1,rel,arg2,n_modelos_concordando
"Os pontos turísticos mais procurados em Portugal são Lisboa, Algarve, Madeira, Porto e a cidade de Coimbra, também entre 4-5 milhões de peregrinos religiosos visitam Fátima a cada ano, onde supostamente ocorreram aparições de a Virgem Maria a três pastores em 1917.",respostas_gpt5.5_mini,Os pontos turísticos mais procurados em Portugal,são,Porto,3
"Os pontos turísticos mais procurados em Portugal são Lisboa, Algarve, Madeira, Porto e a cidade de Coimbra, também entre 4-5 milhões de peregrinos religiosos visitam Fátima a cada ano, onde supostamente ocorreram aparições de a Virgem Maria a três pastores em 1917.",respostas_gpt5.5_mini,Os pontos turísticos mais procurados em Portugal,são,a cidade de Coimbra,3
As universidades portuguesas existem desde 1290,Claude_Sonnet5,As universidades portuguesas,existem desde,1290,3
As universidades portuguesas existem desde 1290,Grok4.0Fast,As universidades portuguesas,existem desde,1290,3
As universidades portuguesas existem desde 1290,respostas_gpt5.5_mini,As universidades portuguesas,existem desde,1290,3
"Kanye Omari West nasceu em 8 de junho de 1977 em Atlanta, Geórgia.",Claude_Sonnet5,Kanye Omari West,nasceu em,8 de junho de 1977,3
"Kanye Omari West nasceu em 8 de junho de 1977 em Atlanta, Geórgia.",Grok4.0Fast,Kanye Omari West,nasceu em,8 de junho de 1977,3
"Kanye Omari West nasceu em 8 de junho de 1977 em Atlanta, Geórgia.",respostas_gpt5.5_mini,Kanye Omari West,nasceu em,8 de junho de 1977,3
"O budismo mahayana, a o contrário, aspira a o estado de Buda através de o caminho de o bodhisattva, um estado em que alguém permanece neste ciclo para ajudar outros seres a alcançar o despertar.",Claude_Sonnet5,O budismo mahayana,aspira a,o estado de Buda,3
"O budismo mahayana, a o contrário, aspira a o estado de Buda através de o caminho de o bodhisattva, um estado em que alguém permanece neste ciclo para ajudar outros seres a alcançar o despertar.",Grok4.0Fast,O budismo mahayana,aspira a,o estado de Buda,3
"O budismo mahayana, a o contrário, aspira a o estado de Buda através de o caminho de o bodhisattva, um estado em que alguém permanece neste ciclo para ajudar outros seres a alcançar o despertar.",respostas_gpt5.5_mini,O budismo mahayana,aspira a,o estado de Buda,3
A segunda verdade é que a origem de dukkha pode ser conhecida.,Claude_Sonnet5,A segunda verdade,é,que a origem de dukkha pode ser conhecida,3
A segunda verdade é que a origem de dukkha pode ser conhecida.,Grok4.0Fast,A segunda verdade,é,que a origem de dukkha pode ser conhecida,3
A segunda verdade é que a origem de dukkha pode ser conhecida.,respostas_gpt5.5_mini,A segunda verdade,é,que a origem de dukkha pode ser conhecida,3
"Em meio a a pressão de ambas as direções, o primeiro-ministro Gordon Brown recebeu a tocha de o lado de fora de a 10 Downing Street sem segurá-la ou tocá-la.",Claude_Sonnet5,o primeiro-ministro Gordon Brown,recebeu,a tocha,3
"Em meio a a pressão de ambas as direções, o primeiro-ministro Gordon Brown recebeu a tocha de o lado de fora de a 10 Downing Street sem segurá-la ou tocá-la.",Grok4.0Fast,o primeiro-ministro Gordon Brown,recebeu,a tocha,3
"Em meio a a pressão de ambas as direções, o primeiro-ministro Gordon Brown recebeu a tocha de o lado de fora de a 10 Downing Street sem segurá-la ou tocá-la.",respostas_gpt5.5_mini,o primeiro-ministro Gordon Brown,recebeu,a tocha,3
"Em 1º de abril de 2008, o Conselho de Supervisores de São Francisco aprovou uma resolução que tratava de as questões de direitos humanos quando a tocha olímpica de Pequim chegasse a São Francisco em 9 de abril.",Claude_Sonnet5,o Conselho de Supervisores de São Francisco,aprovou,uma resolução,3
"Em 1º de abril de 2008, o Conselho de Supervisores de São Francisco aprovou uma resolução que tratava de as questões de direitos humanos quando a tocha olímpica de Pequim chegasse a São Francisco em 9 de abril.",Grok4.0Fast,o Conselho de Supervisores de São Francisco,aprovou,uma resolução,3
"Em 1º de abril de 2008, o Conselho de Supervisores de São Francisco aprovou uma resolução que tratava de as questões de direitos humanos quando a tocha olímpica de Pequim chegasse a São Francisco em 9 de abril.",respostas_gpt5.5_mini,o Conselho de Supervisores de São Francisco,aprovou,uma resolução,3
"os títulos lastreados em hipotecas comerciais, os lastreados em ativos e os CDOs atingiram o pico em 2006 em quase US $ 2 trilhões... Em 2009, a emissão privada foi de menos de US $ 150 bilhões, e quase toda a emissão em lastro foi suportada por o Programa TALF de o Federal Reserve para ajudar os financiadores de cartões de crédito, automóveis e pequenas empresas.",Claude_Sonnet5,os títulos lastreados em hipotecas comerciais,atingiram o pico em,2006,3
"os títulos lastreados em hipotecas comerciais, os lastreados em ativos e os CDOs atingiram o pico em 2006 em quase US $ 2 trilhões... Em 2009, a emissão privada foi de menos de US $ 150 bilhões, e quase toda a emissão em lastro foi suportada por o Programa TALF de o Federal Reserve para ajudar os financiadores de cartões de crédito, automóveis e pequenas empresas.",Grok4.0Fast,"os títulos lastreados em hipotecas comerciais, os lastreados em ativos e os CDOs",atingiram o pico em,2006,3
"os títulos lastreados em hipotecas comerciais, os lastreados em ativos e os CDOs atingiram o pico em 2006 em quase US $ 2 trilhões... Em 2009, a emissão privada foi de menos de US $ 150 bilhões, e quase toda a emissão em lastro foi suportada por o Programa TALF de o Federal Reserve para ajudar os financiadores de cartões de crédito, automóveis e pequenas empresas.",respostas_gpt5.5_mini,os títulos lastreados em hipotecas comerciais,atingiram o pico em,2006,3
"Em 1620, os Padres Peregrinos partiram de Plymouth para o Novo Mundo e estabeleceram a Colônia de Plymouth - o segundo assentamento inglês em o que é hoje os Estados Unidos de a América.",Claude_Sonnet5,os Padres Peregrinos,partiram de,Plymouth,3
"Em 1620, os Padres Peregrinos partiram de Plymouth para o Novo Mundo e estabeleceram a Colônia de Plymouth - o segundo assentamento inglês em o que é hoje os Estados Unidos de a América.",Grok4.0Fast,os Padres Peregrinos,partiram de,Plymouth,3
"Em 1620, os Padres Peregrinos partiram de Plymouth para o Novo Mundo e estabeleceram a Colônia de Plymouth - o segundo assentamento inglês em o que é hoje os Estados Unidos de a América.",respostas_gpt5.5_mini,os Padres Peregrinos,partiram de,Plymouth,3
"No entanto, a FlyPlymouth planeja reabrir o aeroporto de a cidade até 2018, que fornecerá serviços diários para vários destinos, incluindo Londres.",Claude_Sonnet5,a FlyPlymouth,planeja reabrir,o aeroporto de a cidade,3
"No entanto, a FlyPlymouth planeja reabrir o aeroporto de a cidade até 2018, que fornecerá serviços diários para vários destinos, incluindo Londres.",Grok4.0Fast,a FlyPlymouth,planeja reabrir,o aeroporto de a cidade,3
"No entanto, a FlyPlymouth planeja reabrir o aeroporto de a cidade até 2018, que fornecerá serviços diários para vários destinos, incluindo Londres.",respostas_gpt5.5_mini,a FlyPlymouth,planeja reabrir,o aeroporto da cidade,3
"O executivo de a RCA Victor Records, Ted Wallerstein, convenceu o chefe de a CBS William S. Paley a comprar a ARC e Paley fez de Wallerstein o chefe de a recém-adquirida gravadora.",Claude_Sonnet5,Ted Wallerstein,convenceu,o chefe de a CBS William S. Paley,3
"O executivo de a RCA Victor Records, Ted Wallerstein, convenceu o chefe de a CBS William S. Paley a comprar a ARC e Paley fez de Wallerstein o chefe de a recém-adquirida gravadora.",Grok4.0Fast,Ted Wallerstein,convenceu,o chefe de a CBS William S. Paley,3
"O executivo de a RCA Victor Records, Ted Wallerstein, convenceu o chefe de a CBS William S. Paley a comprar a ARC e Paley fez de Wallerstein o chefe de a recém-adquirida gravadora.",respostas_gpt5.5_mini,Ted Wallerstein,convenceu,o chefe de a CBS William S. Paley,3
"Oklahoma City é o lar de o maior distrito escolar de o estado, as Escolas Públicas de Oklahoma City.",Claude_Sonnet5,Oklahoma City,é o lar de,o maior distrito escolar de o estado,3
"Oklahoma City é o lar de o maior distrito escolar de o estado, as Escolas Públicas de Oklahoma City.",Grok4.0Fast,Oklahoma City,é o lar de,o maior distrito escolar de o estado,3
"Oklahoma City é o lar de o maior distrito escolar de o estado, as Escolas Públicas de Oklahoma City.",respostas_gpt5.5_mini,Oklahoma City,é o lar de,o maior distrito escolar de o estado,3
"Oklahoma City é o lar de várias equipes de esportes profissionais, incluindo o Oklahoma City Trovão de a National Basketball Association.",Claude_Sonnet5,Oklahoma City,é o lar de,várias equipes de esportes profissionais,3
"Oklahoma City é o lar de várias equipes de esportes profissionais, incluindo o Oklahoma City Trovão de a National Basketball Association.",Grok4.0Fast,Oklahoma City,é o lar de,várias equipes de esportes profissionais,3
"Oklahoma City é o lar de várias equipes de esportes profissionais, incluindo o Oklahoma City Trovão de a National Basketball Association.",respostas_gpt5.5_mini,Oklahoma City,é o lar de,várias equipes de esportes profissionais,3
"O UNFPA trabalha em parceria com os governos, juntamente com outras agências de as Nações Unidas, comunidades, ONGs, fundações e setor privado, para aumentar a conscientização e mobilizar o apoio e os recursos necessários para cumprir sua missão de promover os direitos e a saúde de as mulheres e jovens.",Claude_Sonnet5,O UNFPA,trabalha em parceria com,os governos,3
"O UNFPA trabalha em parceria com os governos, juntamente com outras agências de as Nações Unidas, comunidades, ONGs, fundações e setor privado, para aumentar a conscientização e mobilizar o apoio e os recursos necessários para cumprir sua missão de promover os direitos e a saúde de as mulheres e jovens.",Grok4.0Fast,O UNFPA,trabalha em parceria com,os governos,3
"O UNFPA trabalha em parceria com os governos, juntamente com outras agências de as Nações Unidas, comunidades, ONGs, fundações e setor privado, para aumentar a conscientização e mobilizar o apoio e os recursos necessários para cumprir sua missão de promover os direitos e a saúde de as mulheres e jovens.",respostas_gpt5.5_mini,O UNFPA,trabalha em parceria com,os governos,3
"A Universal possuía os direitos de o personagem Oswald, o Coelho de a Sorte, embora Walt Disney e Ub Iwerks tivessem criado Oswald, e seus filmes tivessem desfrutado de uma exibição teatral de sucesso.",Claude_Sonnet5,A Universal,possuía,os direitos de o personagem Oswald,3
"A Universal possuía os direitos de o personagem Oswald, o Coelho de a Sorte, embora Walt Disney e Ub Iwerks tivessem criado Oswald, e seus filmes tivessem desfrutado de uma exibição teatral de sucesso.",Grok4.0Fast,A Universal,possuía,"os direitos de o personagem Oswald, o Coelho de a Sorte",3
"A Universal possuía os direitos de o personagem Oswald, o Coelho de a Sorte, embora Walt Disney e Ub Iwerks tivessem criado Oswald, e seus filmes tivessem desfrutado de uma exibição teatral de sucesso.",respostas_gpt5.5_mini,A Universal,possuía,os direitos de o personagem Oswald,3
"Na esperança de construir um império de entretenimento em torno de a Universal, a Seagram comprou a PolyGram em 1999 e outras propriedades de entretenimento, mas os lucros flutuantes característicos de Hollywood não substituíram o fluxo de renda confiável obtido com as ações anteriormente detidas em a DuPont.",Claude_Sonnet5,a Seagram,comprou,a PolyGram,3
"Na esperança de construir um império de entretenimento em torno de a Universal, a Seagram comprou a PolyGram em 1999 e outras propriedades de entretenimento, mas os lucros flutuantes característicos de Hollywood não substituíram o fluxo de renda confiável obtido com as ações anteriormente detidas em a DuPont.",Grok4.0Fast,a Seagram,comprou,a PolyGram,3
"Na esperança de construir um império de entretenimento em torno de a Universal, a Seagram comprou a PolyGram em 1999 e outras propriedades de entretenimento, mas os lucros flutuantes característicos de Hollywood não substituíram o fluxo de renda confiável obtido com as ações anteriormente detidas em a DuPont.",respostas_gpt5.5_mini,a Seagram,comprou,a PolyGram,3
"Alexander Bell nasceu em Edimburgo, Escócia, em 3 de março de 1847.",Claude_Sonnet5,Alexander Bell,nasceu em,"Edimburgo, Escócia",3
"Alexander Bell nasceu em Edimburgo, Escócia, em 3 de março de 1847.",Grok4.0Fast,Alexander Bell,nasceu em,"Edimburgo, Escócia",3
"Alexander Bell nasceu em Edimburgo, Escócia, em 3 de março de 1847.",respostas_gpt5.5_mini,Alexander Bell,nasceu em,"Edimburgo, Escócia",3
"Em 11 de abril de 1898, o americano Joshua Slocum, em seu famoso e épico solo, a viagem mundial chegou a Jamestown.",Claude_Sonnet5,o americano Joshua Slocum,chegou a,Jamestown,3
"Em 11 de abril de 1898, o americano Joshua Slocum, em seu famoso e épico solo, a viagem mundial chegou a Jamestown.",Grok4.0Fast,o americano Joshua Slocum,chegou a,Jamestown,3
"Em 11 de abril de 1898, o americano Joshua Slocum, em seu famoso e épico solo, a viagem mundial chegou a Jamestown.",respostas_gpt5.5_mini,o americano Joshua Slocum,chegou a,Jamestown,3
A Rádio comunitária Saint FM assumiu os canais de rádio desocupados por a Saint FM e foi lançada em 10 de março de 2013.,Claude_Sonnet5,A Rádio comunitária Saint FM,foi lançada em,10 de março de 2013,3
A Rádio comunitária Saint FM assumiu os canais de rádio desocupados por a Saint FM e foi lançada em 10 de março de 2013.,Grok4.0Fast,A Rádio comunitária Saint FM,foi lançada em,10 de março de 2013,3
A Rádio comunitária Saint FM assumiu os canais de rádio desocupados por a Saint FM e foi lançada em 10 de março de 2013.,respostas_gpt5.5_mini,A Rádio comunitária Saint FM,foi lançada em,10 de março de 2013,3
"O Ateneu de Boston (uma de as bibliotecas independentes mais antigas de os Estados Unidos), o Museu Infantil de Boston, o Bull & Finch Pub (cujo prédio é conhecido por o programa de televisão Cheers), o Museum of Science e o New England Aquarium estão dentro de a cidade.",Claude_Sonnet5,O Ateneu de Boston,está dentro de,a cidade,3
"O Ateneu de Boston (uma de as bibliotecas independentes mais antigas de os Estados Unidos), o Museu Infantil de Boston, o Bull & Finch Pub (cujo prédio é conhecido por o programa de televisão Cheers), o Museum of Science e o New England Aquarium estão dentro de a cidade.",Grok4.0Fast,O Ateneu de Boston,está dentro de,a cidade,3
"O Ateneu de Boston (uma de as bibliotecas independentes mais antigas de os Estados Unidos), o Museu Infantil de Boston, o Bull & Finch Pub (cujo prédio é conhecido por o programa de televisão Cheers), o Museum of Science e o New England Aquarium estão dentro de a cidade.",respostas_gpt5.5_mini,O Ateneu de Boston,está dentro de,a cidade,3
"Um de os eventos esportivos mais conhecidos de a cidade é uma maratona de Boston, a corrida de 42,2 km que é a maratona anual mais antiga de o mundo, realizada em o dia de os patriotas em abril.",Claude_Sonnet5,a maratona de Boston,é,"a corrida de 42,2 km",3
"Um de os eventos esportivos mais conhecidos de a cidade é uma maratona de Boston, a corrida de 42,2 km que é a maratona anual mais antiga de o mundo, realizada em o dia de os patriotas em abril.",Grok4.0Fast,uma maratona de Boston,é,"a corrida de 42,2 km",3
"Um de os eventos esportivos mais conhecidos de a cidade é uma maratona de Boston, a corrida de 42,2 km que é a maratona anual mais antiga de o mundo, realizada em o dia de os patriotas em abril.",respostas_gpt5.5_mini,uma maratona de Boston,é,"a corrida de 42,2 km",3
"Em Alghero, o IEC adaptou seu padrão a o dialeto Alguerese.",Claude_Sonnet5,o IEC,adaptou,seu padrão,3
"Em Alghero, o IEC adaptou seu padrão a o dialeto Alguerese.",Grok4.0Fast,o IEC,adaptou,seu padrão,3
"Em Alghero, o IEC adaptou seu padrão a o dialeto Alguerese.",respostas_gpt5.5_mini,o IEC,adaptou,seu padrão,3
"Henrique III reconstruiu a abadia em homenagem a um santo real, Eduardo, o Confessor, cujas relíquias foram colocadas em um santuário em o santuário.",Claude_Sonnet5,Henrique III,reconstruiu,a abadia,3
"Henrique III reconstruiu a abadia em homenagem a um santo real, Eduardo, o Confessor, cujas relíquias foram colocadas em um santuário em o santuário.",Grok4.0Fast,Henrique III,reconstruiu,a abadia,3
"Henrique III reconstruiu a abadia em homenagem a um santo real, Eduardo, o Confessor, cujas relíquias foram colocadas em um santuário em o santuário.",respostas_gpt5.5_mini,Henrique III,reconstruiu,a abadia,3
"E as pessoas são até chamadas de Nanjing rabanete grande, o que significa que não são sofisticadas, apaixonadas e conservadoras.",Claude_Sonnet5,as pessoas,são até chamadas de,Nanjing rabanete grande,3
"E as pessoas são até chamadas de Nanjing rabanete grande, o que significa que não são sofisticadas, apaixonadas e conservadoras.",Grok4.0Fast,as pessoas,são até chamadas de,Nanjing rabanete grande,3
"E as pessoas são até chamadas de Nanjing rabanete grande, o que significa que não são sofisticadas, apaixonadas e conservadoras.",respostas_gpt5.5_mini,as pessoas,são chamadas de,Nanjing rabanete grande,3
"Berna também é a capital de o Cantão de Berna, o segundo mais populoso de os cantões de a Suíça.",Claude_Sonnet5,o Cantão de Berna,é,o segundo mais populoso de os cantões de a Suíça,3
"Berna também é a capital de o Cantão de Berna, o segundo mais populoso de os cantões de a Suíça.",Grok4.0Fast,o Cantão de Berna,é,o segundo mais populoso dos cantões da Suíça,3
"Berna também é a capital de o Cantão de Berna, o segundo mais populoso de os cantões de a Suíça.",respostas_gpt5.5_mini,o Cantão de Berna,é,o segundo mais populoso dos cantões da Suíça,3
"O primeiro colono permanente foi Jonathan Lambert, de Salem, Massachusetts, Estados Unidos, que chegou às ilhas em Dezembro de 1810 com dois outros homens.",Claude_Sonnet5,Jonathan Lambert,é de,"Salem, Massachusetts, Estados Unidos",3
"O primeiro colono permanente foi Jonathan Lambert, de Salem, Massachusetts, Estados Unidos, que chegou às ilhas em Dezembro de 1810 com dois outros homens.",Grok4.0Fast,Jonathan Lambert,é de,"Salem, Massachusetts, Estados Unidos",3
"O primeiro colono permanente foi Jonathan Lambert, de Salem, Massachusetts, Estados Unidos, que chegou às ilhas em Dezembro de 1810 com dois outros homens.",respostas_gpt5.5_mini,Jonathan Lambert,é de,"Salem, Massachusetts, Estados Unidos",3
"Durante a Segunda Guerra Mundial, o Kansas foi uma de as 131 faculdades e universidades nacionais que participaram de o Programa de Treinamento V-12 Navy College, que ofereceu a os alunos o caminho para uma comissão de a Marinha.",Claude_Sonnet5,o Kansas,participou de,o Programa de Treinamento V-12 Navy College,3
"Durante a Segunda Guerra Mundial, o Kansas foi uma de as 131 faculdades e universidades nacionais que participaram de o Programa de Treinamento V-12 Navy College, que ofereceu a os alunos o caminho para uma comissão de a Marinha.",Grok4.0Fast,o Kansas,participou de,o Programa de Treinamento V-12 Navy College,3
"Durante a Segunda Guerra Mundial, o Kansas foi uma de as 131 faculdades e universidades nacionais que participaram de o Programa de Treinamento V-12 Navy College, que ofereceu a os alunos o caminho para uma comissão de a Marinha.",respostas_gpt5.5_mini,o Kansas,participou de,o Programa de Treinamento V-12 Navy College,3
"A Escola de Negócios de a Universidade de o Kansas é uma escola pública de negócios localizada em o campus principal de a Universidade de o Kansas em Lawrence, Kansas.",Claude_Sonnet5,A Escola de Negócios de a Universidade de o Kansas,está localizada em,o campus principal de a Universidade de o Kansas,3
"A Escola de Negócios de a Universidade de o Kansas é uma escola pública de negócios localizada em o campus principal de a Universidade de o Kansas em Lawrence, Kansas.",Grok4.0Fast,A Escola de Negócios da Universidade do Kansas,está localizada em,"o campus principal da Universidade do Kansas em Lawrence, Kansas",3
"A Escola de Negócios de a Universidade de o Kansas é uma escola pública de negócios localizada em o campus principal de a Universidade de o Kansas em Lawrence, Kansas.",respostas_gpt5.5_mini,A Escola de Negócios da Universidade do Kansas,é localizada em,"o campus principal da Universidade do Kansas em Lawrence, Kansas",3
A KU Endowment foi fundada em 1891 como a primeira fundação de a América para uma universidade pública,Claude_Sonnet5,A KU Endowment,foi fundada como,a primeira fundação de a América para uma universidade pública,3
A KU Endowment foi fundada em 1891 como a primeira fundação de a América para uma universidade pública,Grok4.0Fast,A KU Endowment,foi fundada como,a primeira fundação da América para uma universidade pública,3
A KU Endowment foi fundada em 1891 como a primeira fundação de a América para uma universidade pública,respostas_gpt5.5_mini,A KU Endowment,foi fundada como,a primeira fundação da América para uma universidade pública,3
Algumas formas de corrupção - agora chamadas de corrupção institucional - são diferenciadas de suborno e outros tipos de óbvios ganhos pessoais.,Claude_Sonnet5,Algumas formas de corrupção,são agora chamadas de,corrupção institucional,3
Algumas formas de corrupção - agora chamadas de corrupção institucional - são diferenciadas de suborno e outros tipos de óbvios ganhos pessoais.,Claude_Sonnet5,Algumas formas de corrupção,são diferenciadas de,outros tipos de óbvios ganhos pessoais,3
Algumas formas de corrupção - agora chamadas de corrupção institucional - são diferenciadas de suborno e outros tipos de óbvios ganhos pessoais.,Grok4.0Fast,Algumas formas de corrupção,são agora chamadas de,corrupção institucional,3
Algumas formas de corrupção - agora chamadas de corrupção institucional - são diferenciadas de suborno e outros tipos de óbvios ganhos pessoais.,Grok4.0Fast,Algumas formas de corrupção,são diferenciadas de,outros tipos de óbvios ganhos pessoais,3
Algumas formas de corrupção - agora chamadas de corrupção institucional - são diferenciadas de suborno e outros tipos de óbvios ganhos pessoais.,respostas_gpt5.5_mini,Algumas formas de corrupção,são agora chamadas de,corrupção institucional,3
Algumas formas de corrupção - agora chamadas de corrupção institucional - são diferenciadas de suborno e outros tipos de óbvios ganhos pessoais.,respostas_gpt5.5_mini,Algumas formas de corrupção,são diferenciadas de,outros tipos de óbvios ganhos pessoais,3
"O termo é aplicado com mais freqüência a padrões regionais de fala, mas um dialeto também pode ser definido por outros fatores, como classe social.",Claude_Sonnet5,O termo,é aplicado com mais freqüência a,padrões regionais de fala,3
"O termo é aplicado com mais freqüência a padrões regionais de fala, mas um dialeto também pode ser definido por outros fatores, como classe social.",Grok4.0Fast,O termo,é aplicado com mais frequência a,padrões regionais de fala,3
"O termo é aplicado com mais freqüência a padrões regionais de fala, mas um dialeto também pode ser definido por outros fatores, como classe social.",respostas_gpt5.5_mini,O termo,é aplicado com mais freqüência a,padrões regionais de fala,3
"Menander Protector menciona um Daurentius (577-579) que matou um enviado avar de Khagan Bayan I. Os ávaros pediram a os eslavos que aceitassem a soberania de os ávaros, mas ele recusou e é relatado como dizendo Outros não conquistam nossa terra, conquistamos os deles - assim será sempre para nós",Claude_Sonnet5,Menander Protector,menciona,um Daurentius,3
"Menander Protector menciona um Daurentius (577-579) que matou um enviado avar de Khagan Bayan I. Os ávaros pediram a os eslavos que aceitassem a soberania de os ávaros, mas ele recusou e é relatado como dizendo Outros não conquistam nossa terra, conquistamos os deles - assim será sempre para nós",Grok4.0Fast,Menander Protector,menciona,um Daurentius (577-579),3
"Menander Protector menciona um Daurentius (577-579) que matou um enviado avar de Khagan Bayan I. Os ávaros pediram a os eslavos que aceitassem a soberania de os ávaros, mas ele recusou e é relatado como dizendo Outros não conquistam nossa terra, conquistamos os deles - assim será sempre para nós",respostas_gpt5.5_mini,Menander Protector,menciona,um Daurentius (577-579),3
"O proto-eslavo, a suposta língua ancestral de todas as línguas eslavas, é um descendente de o proto-indo-europeu comum, através de um estágio balto-eslavo, em o qual desenvolveu numerosas isoglosses lexicais e morfofonológicas com as línguas bálticas.",Claude_Sonnet5,O proto-eslavo,é,a suposta língua ancestral de todas as línguas eslavas,3
"O proto-eslavo, a suposta língua ancestral de todas as línguas eslavas, é um descendente de o proto-indo-europeu comum, através de um estágio balto-eslavo, em o qual desenvolveu numerosas isoglosses lexicais e morfofonológicas com as línguas bálticas.",Grok4.0Fast,O proto-eslavo,é,a suposta língua ancestral de todas as línguas eslavas,3
"O proto-eslavo, a suposta língua ancestral de todas as línguas eslavas, é um descendente de o proto-indo-europeu comum, através de um estágio balto-eslavo, em o qual desenvolveu numerosas isoglosses lexicais e morfofonológicas com as línguas bálticas.",respostas_gpt5.5_mini,O proto-eslavo,é,a suposta língua ancestral de todas as línguas eslavas,3
Os gorais de o sul de a Polônia e de o norte de a Eslováquia são parcialmente descendentes de os vlachs de língua românica que migraram para a região de os Séculos 14 a 17 e foram absorvidos por a população local.,respostas_gpt5.5_mini,Os gorais de o sul de a Polônia e de o norte de a Eslováquia,são parcialmente descendentes de,os vlachs de língua românica,3
"Josip Broz nasceu em 7 de maio de 1892 em Kumrovec, em a região croata de Hrvatsko Zagorje, em a Áustria-Hungria.",Claude_Sonnet5,Josip Broz,nasceu em,Kumrovec,3
"Josip Broz nasceu em 7 de maio de 1892 em Kumrovec, em a região croata de Hrvatsko Zagorje, em a Áustria-Hungria.",Grok4.0Fast,Josip Broz,nasceu em,Kumrovec,3
"Josip Broz nasceu em 7 de maio de 1892 em Kumrovec, em a região croata de Hrvatsko Zagorje, em a Áustria-Hungria.",respostas_gpt5.5_mini,Josip Broz,nasceu em,Kumrovec,3
"Em 1936, quando Tito ficou em o Hotel Lux, em Moscou, conheceu a camarada austríaca Lucia Bauer.",Claude_Sonnet5,Tito,conheceu,a camarada austríaca Lucia Bauer,3
"Em 1936, quando Tito ficou em o Hotel Lux, em Moscou, conheceu a camarada austríaca Lucia Bauer.",Grok4.0Fast,Tito,conheceu,a camarada austríaca Lucia Bauer,3
"Em 1936, quando Tito ficou em o Hotel Lux, em Moscou, conheceu a camarada austríaca Lucia Bauer.",respostas_gpt5.5_mini,Tito,conheceu,a camarada austríaca Lucia Bauer,3
"Tito tinha apenas 59 anos, quando ela tinha 27 anos, quando finalmente se casaram em abril de 1952, com o chefe de segurança de o estado Aleksandar Ranković como padrinho.",Claude_Sonnet5,Tito,se casou em,abril de 1952,3
"Tito tinha apenas 59 anos, quando ela tinha 27 anos, quando finalmente se casaram em abril de 1952, com o chefe de segurança de o estado Aleksandar Ranković como padrinho.",Grok4.0Fast,Tito,se casou em,abril de 1952,3
"Tito tinha apenas 59 anos, quando ela tinha 27 anos, quando finalmente se casaram em abril de 1952, com o chefe de segurança de o estado Aleksandar Ranković como padrinho.",respostas_gpt5.5_mini,Tito,se casou em,abril de 1952,3
"Mais de dois terços de a população vive em a capital, Majuro e Ebeye, o centro urbano secundário, localizado em o Atol de Kwajalein.",Claude_Sonnet5,Mais de dois terços de a população,vive em,Ebeye,3
"Mais de dois terços de a população vive em a capital, Majuro e Ebeye, o centro urbano secundário, localizado em o Atol de Kwajalein.",Claude_Sonnet5,Ebeye,é,o centro urbano secundário,3
"Mais de dois terços de a população vive em a capital, Majuro e Ebeye, o centro urbano secundário, localizado em o Atol de Kwajalein.",Grok4.0Fast,Mais de dois terços da população,vive em,Ebeye,3
"Mais de dois terços de a população vive em a capital, Majuro e Ebeye, o centro urbano secundário, localizado em o Atol de Kwajalein.",Grok4.0Fast,Ebeye,é,o centro urbano secundário,3
"Mais de dois terços de a população vive em a capital, Majuro e Ebeye, o centro urbano secundário, localizado em o Atol de Kwajalein.",respostas_gpt5.5_mini,Mais de dois terços da população,vive em,Ebeye,3
"Mais de dois terços de a população vive em a capital, Majuro e Ebeye, o centro urbano secundário, localizado em o Atol de Kwajalein.",respostas_gpt5.5_mini,Ebeye,é,o centro urbano secundário,3
"As plantas alpinas são agrupadas por habitat e tipo de solo, que pode ser calcário ou não calcário.",Claude_Sonnet5,As plantas alpinas,são agrupadas por,habitat,3
"As plantas alpinas são agrupadas por habitat e tipo de solo, que pode ser calcário ou não calcário.",Grok4.0Fast,As plantas alpinas,são agrupadas por,habitat,3
"As plantas alpinas são agrupadas por habitat e tipo de solo, que pode ser calcário ou não calcário.",respostas_gpt5.5_mini,As plantas alpinas,são agrupadas por,habitat,3
"Durante essas visitas, Shelley escreveu o poema Mont Blanc, Byron escreveu O Prisioneiro de Chillon e o dramático poema Manfred, e Mary Shelley, que achou a paisagem avassaladora, concebeu a idéia de o romance Frankenstein em sua vila às margens de o rio.",Claude_Sonnet5,Byron,escreveu,O Prisioneiro de Chillon,3
"Durante essas visitas, Shelley escreveu o poema Mont Blanc, Byron escreveu O Prisioneiro de Chillon e o dramático poema Manfred, e Mary Shelley, que achou a paisagem avassaladora, concebeu a idéia de o romance Frankenstein em sua vila às margens de o rio.",Claude_Sonnet5,Byron,escreveu,o dramático poema Manfred,3
"Durante essas visitas, Shelley escreveu o poema Mont Blanc, Byron escreveu O Prisioneiro de Chillon e o dramático poema Manfred, e Mary Shelley, que achou a paisagem avassaladora, concebeu a idéia de o romance Frankenstein em sua vila às margens de o rio.",Claude_Sonnet5,Mary Shelley,concebeu,a idéia de o romance Frankenstein,3
"Durante essas visitas, Shelley escreveu o poema Mont Blanc, Byron escreveu O Prisioneiro de Chillon e o dramático poema Manfred, e Mary Shelley, que achou a paisagem avassaladora, concebeu a idéia de o romance Frankenstein em sua vila às margens de o rio.",Grok4.0Fast,Byron,escreveu,O Prisioneiro de Chillon,3
