sentence,modelo_exemplo,arg1,rel,arg2,n_modelos_concordando
"Eles não os tinham no nosso tempo, e pessoas sem crianças se expressam através da sua desaprovação, o seu ódio pela parentalidade moderna.",Grok4.0Fast,pessoas sem crianças,se expressam,"através da sua desaprovação, o seu ódio pela parentalidade moderna",3
"Eles não os tinham no nosso tempo, e pessoas sem crianças se expressam através da sua desaprovação, o seu ódio pela parentalidade moderna.",respostas_gpt5.5_mini,Eles,não tinham,os no nosso tempo,3
"Eles não os tinham no nosso tempo, e pessoas sem crianças se expressam através da sua desaprovação, o seu ódio pela parentalidade moderna.",respostas_gpt5.5_mini,pessoas sem crianças,se expressam,através do seu ódio pela parentalidade moderna,3
"O mundo - e, por extensão, o Reino Unido - está enfrentando uma escassez de pessoas com as habilidades necessárias para montar uma defesa eficaz.",Claude_Sonnet5,O mundo,está enfrentando,uma escassez de pessoas com as habilidades necessárias para montar uma defesa eficaz,4
"O mundo - e, por extensão, o Reino Unido - está enfrentando uma escassez de pessoas com as habilidades necessárias para montar uma defesa eficaz.",Claude_Sonnet5,o Reino Unido,está enfrentando,uma escassez de pessoas com as habilidades necessárias para montar uma defesa eficaz,4
"O mundo - e, por extensão, o Reino Unido - está enfrentando uma escassez de pessoas com as habilidades necessárias para montar uma defesa eficaz.",Gemini3.1Pro,O mundo,está enfrentando,uma escassez de pessoas com as habilidades necessárias para montar uma defesa eficaz,4
"O mundo - e, por extensão, o Reino Unido - está enfrentando uma escassez de pessoas com as habilidades necessárias para montar uma defesa eficaz.",Gemini3.1Pro,o Reino Unido,está enfrentando,uma escassez de pessoas com as habilidades necessárias para montar uma defesa eficaz,4
"O mundo - e, por extensão, o Reino Unido - está enfrentando uma escassez de pessoas com as habilidades necessárias para montar uma defesa eficaz.",Grok4.0Fast,O mundo,está enfrentando,uma escassez de pessoas com as habilidades necessárias para montar uma defesa eficaz,4
"O mundo - e, por extensão, o Reino Unido - está enfrentando uma escassez de pessoas com as habilidades necessárias para montar uma defesa eficaz.",Grok4.0Fast,o Reino Unido,está enfrentando,uma escassez de pessoas com as habilidades necessárias para montar uma defesa eficaz,4
"O mundo - e, por extensão, o Reino Unido - está enfrentando uma escassez de pessoas com as habilidades necessárias para montar uma defesa eficaz.",respostas_gpt5.5_mini,O mundo,está enfrentando,uma escassez de pessoas com as habilidades necessárias para montar uma defesa eficaz,4
"O mundo - e, por extensão, o Reino Unido - está enfrentando uma escassez de pessoas com as habilidades necessárias para montar uma defesa eficaz.",respostas_gpt5.5_mini,o Reino Unido,está enfrentando,uma escassez de pessoas com as habilidades necessárias para montar uma defesa eficaz,4
"As empresas podem tentar criar um firewall entre sistemas sensíveis e potências estrangeiras, mas nem sempre funciona.",Claude_Sonnet5,As empresas,podem tentar criar,um firewall entre sistemas sensíveis e potências estrangeiras,5
"As empresas podem tentar criar um firewall entre sistemas sensíveis e potências estrangeiras, mas nem sempre funciona.",DPTOIE-PY,As empresas,podem tentar criar,um firewall entre sistemas sensíveis e potências estrangeiras,5
"As empresas podem tentar criar um firewall entre sistemas sensíveis e potências estrangeiras, mas nem sempre funciona.",Gemini3.1Pro,As empresas,podem tentar criar,um firewall entre sistemas sensíveis e potências estrangeiras,5
"As empresas podem tentar criar um firewall entre sistemas sensíveis e potências estrangeiras, mas nem sempre funciona.",Grok4.0Fast,As empresas,podem tentar criar,um firewall entre sistemas sensíveis e potências estrangeiras,5
"As empresas podem tentar criar um firewall entre sistemas sensíveis e potências estrangeiras, mas nem sempre funciona.",respostas_gpt5.5_mini,As empresas,podem tentar criar,um firewall entre sistemas sensíveis e potências estrangeiras,5
"Depois de ter descoberto uma rica discussão na internet sobre o assunto, a minha lista cresceu muito e cobriu quase todos os estados da união.",Claude_Sonnet5,a minha lista,cresceu,muito,5
"Depois de ter descoberto uma rica discussão na internet sobre o assunto, a minha lista cresceu muito e cobriu quase todos os estados da união.",DPTOIE-PY,a minha lista,cresceu,muito,5
"Depois de ter descoberto uma rica discussão na internet sobre o assunto, a minha lista cresceu muito e cobriu quase todos os estados da união.",Gemini3.1Pro,a minha lista,cresceu,muito,5
"Depois de ter descoberto uma rica discussão na internet sobre o assunto, a minha lista cresceu muito e cobriu quase todos os estados da união.",Grok4.0Fast,a minha lista,cresceu,muito,5
"Depois de ter descoberto uma rica discussão na internet sobre o assunto, a minha lista cresceu muito e cobriu quase todos os estados da união.",respostas_gpt5.5_mini,a minha lista,cresceu,muito,5
"De volta ao trem, nós continuamos em direção ao o sul.",Gemini3.1Pro,nós,continuamos,em direção ao o sul De volta ao trem,3
"De volta ao trem, nós continuamos em direção ao o sul.",Grok4.0Fast,nós,continuamos,em direção ao o sul,3
"Em cada estação, um guarda de chapéu vermelho comanda a plataforma e um trabalhador anda ao longo do trem com um martelo, batendo gentilmente na parte de baixo da carruagem.",Claude_Sonnet5,um trabalhador,anda,ao longo do trem com um martelo,4
"Em cada estação, um guarda de chapéu vermelho comanda a plataforma e um trabalhador anda ao longo do trem com um martelo, batendo gentilmente na parte de baixo da carruagem.",Claude_Sonnet5,um trabalhador,batendo,gentilmente na parte de baixo da carruagem,3
"Em cada estação, um guarda de chapéu vermelho comanda a plataforma e um trabalhador anda ao longo do trem com um martelo, batendo gentilmente na parte de baixo da carruagem.",DPTOIE-PY,um trabalhador,anda,a o longo de o trem com um martelo,4
"Em cada estação, um guarda de chapéu vermelho comanda a plataforma e um trabalhador anda ao longo do trem com um martelo, batendo gentilmente na parte de baixo da carruagem.",Gemini3.1Pro,um trabalhador,anda,ao longo do trem com um martelo,4
"Em cada estação, um guarda de chapéu vermelho comanda a plataforma e um trabalhador anda ao longo do trem com um martelo, batendo gentilmente na parte de baixo da carruagem.",Gemini3.1Pro,um trabalhador,batendo,gentilmente na parte de baixo da carruagem,3
"Em cada estação, um guarda de chapéu vermelho comanda a plataforma e um trabalhador anda ao longo do trem com um martelo, batendo gentilmente na parte de baixo da carruagem.",respostas_gpt5.5_mini,um trabalhador,anda,ao longo do trem com um martelo,4
"Em cada estação, um guarda de chapéu vermelho comanda a plataforma e um trabalhador anda ao longo do trem com um martelo, batendo gentilmente na parte de baixo da carruagem.",respostas_gpt5.5_mini,um trabalhador,batendo,gentilmente na parte de baixo da carruagem,3
"A intervenção de Pequim é, possivelmente, a de maior alcance, desde a entrega de Hong Kong pelo Reino Unido em 1997.",DPTOIE-PY,A intervenção de Pequim,é,"possivelmente , a de maior alcance , desde a entrega de Hong Kong por o Reino Unido em 1997",4
"A intervenção de Pequim é, possivelmente, a de maior alcance, desde a entrega de Hong Kong pelo Reino Unido em 1997.",Gemini3.1Pro,A intervenção de Pequim,é,"possivelmente, a de maior alcance, desde a entrega de Hong Kong pelo Reino Unido em 1997",4
"A intervenção de Pequim é, possivelmente, a de maior alcance, desde a entrega de Hong Kong pelo Reino Unido em 1997.",Grok4.0Fast,A intervenção de Pequim,é,"possivelmente a de maior alcance, desde a entrega de Hong Kong pelo Reino Unido em 1997",4
"A intervenção de Pequim é, possivelmente, a de maior alcance, desde a entrega de Hong Kong pelo Reino Unido em 1997.",respostas_gpt5.5_mini,A intervenção de Pequim,é,possivelmente a de maior alcance desde a entrega de Hong Kong pelo Reino Unido em 1997,4
"O governo de Hong Kong, que é liderado por legisladores pró-Pequim, argumentou que o par não deve tomar posse.",Claude_Sonnet5,O governo de Hong Kong,argumentou,que o par não deve tomar posse,4
"O governo de Hong Kong, que é liderado por legisladores pró-Pequim, argumentou que o par não deve tomar posse.",Claude_Sonnet5,o par,não deve tomar,posse,5
"O governo de Hong Kong, que é liderado por legisladores pró-Pequim, argumentou que o par não deve tomar posse.",DPTOIE-PY,o par,não deve tomar,posse,5
"O governo de Hong Kong, que é liderado por legisladores pró-Pequim, argumentou que o par não deve tomar posse.",Gemini3.1Pro,O governo de Hong Kong,argumentou,que o par não deve tomar posse,4
"O governo de Hong Kong, que é liderado por legisladores pró-Pequim, argumentou que o par não deve tomar posse.",Gemini3.1Pro,o par,não deve tomar,posse,5
"O governo de Hong Kong, que é liderado por legisladores pró-Pequim, argumentou que o par não deve tomar posse.",Grok4.0Fast,O governo de Hong Kong,argumentou,que o par não deve tomar posse,4
"O governo de Hong Kong, que é liderado por legisladores pró-Pequim, argumentou que o par não deve tomar posse.",Grok4.0Fast,o par,não deve tomar,posse,5
"O governo de Hong Kong, que é liderado por legisladores pró-Pequim, argumentou que o par não deve tomar posse.",respostas_gpt5.5_mini,O governo de Hong Kong,argumentou,que o par não deve tomar posse,4
"O governo de Hong Kong, que é liderado por legisladores pró-Pequim, argumentou que o par não deve tomar posse.",respostas_gpt5.5_mini,o par,não deve tomar,posse,5
"Pequim acredita que a sua intervenção é necessária para evitar a paralisia legislativa contínua na cidade, disse ele.",Claude_Sonnet5,Pequim,acredita,que a sua intervenção é necessária para evitar a paralisia legislativa contínua na cidade,4
"Pequim acredita que a sua intervenção é necessária para evitar a paralisia legislativa contínua na cidade, disse ele.",Claude_Sonnet5,a sua intervenção,é,necessária para evitar a paralisia legislativa contínua na cidade,4
"Pequim acredita que a sua intervenção é necessária para evitar a paralisia legislativa contínua na cidade, disse ele.",Claude_Sonnet5,ele,disse,Pequim acredita que a sua intervenção é necessária para evitar a paralisia legislativa contínua na cidade,4
"Pequim acredita que a sua intervenção é necessária para evitar a paralisia legislativa contínua na cidade, disse ele.",Gemini3.1Pro,ele,disse,Pequim acredita que a sua intervenção é necessária para evitar a paralisia legislativa contínua na cidade,4
"Pequim acredita que a sua intervenção é necessária para evitar a paralisia legislativa contínua na cidade, disse ele.",Gemini3.1Pro,Pequim,acredita,que a sua intervenção é necessária para evitar a paralisia legislativa contínua na cidade,4
"Pequim acredita que a sua intervenção é necessária para evitar a paralisia legislativa contínua na cidade, disse ele.",Gemini3.1Pro,a sua intervenção,é,necessária para evitar a paralisia legislativa contínua na cidade,4
"Pequim acredita que a sua intervenção é necessária para evitar a paralisia legislativa contínua na cidade, disse ele.",Grok4.0Fast,Pequim,acredita,que a sua intervenção é necessária para evitar a paralisia legislativa contínua na cidade,4
"Pequim acredita que a sua intervenção é necessária para evitar a paralisia legislativa contínua na cidade, disse ele.",Grok4.0Fast,a sua intervenção,é,necessária para evitar a paralisia legislativa contínua na cidade,4
"Pequim acredita que a sua intervenção é necessária para evitar a paralisia legislativa contínua na cidade, disse ele.",Grok4.0Fast,ele,disse,Pequim acredita que a sua intervenção é necessária para evitar a paralisia legislativa contínua na cidade,4
"Pequim acredita que a sua intervenção é necessária para evitar a paralisia legislativa contínua na cidade, disse ele.",respostas_gpt5.5_mini,Pequim,acredita,que a sua intervenção é necessária para evitar a paralisia legislativa contínua na cidade,4
"Pequim acredita que a sua intervenção é necessária para evitar a paralisia legislativa contínua na cidade, disse ele.",respostas_gpt5.5_mini,a sua intervenção,é,necessária para evitar a paralisia legislativa contínua na cidade,4
"Pequim acredita que a sua intervenção é necessária para evitar a paralisia legislativa contínua na cidade, disse ele.",respostas_gpt5.5_mini,ele,disse,que Pequim acredita que a sua intervenção é necessária para evitar a paralisia legislativa contínua na cidade,4
"Ele disse no Andrew Marr Show da BBC: ""Uma eleição legislativa é francamente a última coisa que o Governo quer.""",Claude_Sonnet5,Ele,disse,Uma eleição legislativa é francamente a última coisa que o Governo quer,3
"Ele disse no Andrew Marr Show da BBC: ""Uma eleição legislativa é francamente a última coisa que o Governo quer.""",Claude_Sonnet5,o Governo,quer,a última coisa,3
"Ele disse no Andrew Marr Show da BBC: ""Uma eleição legislativa é francamente a última coisa que o Governo quer.""",Gemini3.1Pro,Ele,disse,"no Andrew Marr Show da BBC: ""Uma eleição legislativa é francamente a última coisa que o Governo quer.""",3
"Ele disse no Andrew Marr Show da BBC: ""Uma eleição legislativa é francamente a última coisa que o Governo quer.""",Gemini3.1Pro,o Governo,quer,a última coisa,3
"Ele disse no Andrew Marr Show da BBC: ""Uma eleição legislativa é francamente a última coisa que o Governo quer.""",Grok4.0Fast,Ele,disse,"no Andrew Marr Show da BBC: ""Uma eleição legislativa é francamente a última coisa que o Governo quer.""",3
"Ele disse no Andrew Marr Show da BBC: ""Uma eleição legislativa é francamente a última coisa que o Governo quer.""",Grok4.0Fast,o Governo,quer,a última coisa,3
É o sonho dele terminar a sua carreira aqui.,Gemini3.1Pro,terminar a sua carreira aqui,É,o sonho dele,3
É o sonho dele terminar a sua carreira aqui.,Grok4.0Fast,terminar a sua carreira aqui,é,o sonho dele,3
É o sonho dele terminar a sua carreira aqui.,respostas_gpt5.5_mini,terminar a sua carreira aqui,é,o sonho dele,3
"Empatar um jogo que você dominou é simples de esquecer, mas fazê-lo três vezes em seguida sugere fraqueza.",Claude_Sonnet5,Empatar um jogo que você dominou,é,simples de esquecer,4
"Empatar um jogo que você dominou é simples de esquecer, mas fazê-lo três vezes em seguida sugere fraqueza.",Claude_Sonnet5,você,dominou,um jogo,4
"Empatar um jogo que você dominou é simples de esquecer, mas fazê-lo três vezes em seguida sugere fraqueza.",Claude_Sonnet5,fazê-lo três vezes em seguida,sugere,fraqueza,4
"Empatar um jogo que você dominou é simples de esquecer, mas fazê-lo três vezes em seguida sugere fraqueza.",Gemini3.1Pro,Empatar um jogo que você dominou,é,simples de esquecer,4
"Empatar um jogo que você dominou é simples de esquecer, mas fazê-lo três vezes em seguida sugere fraqueza.",Gemini3.1Pro,você,dominou,um jogo,4
"Empatar um jogo que você dominou é simples de esquecer, mas fazê-lo três vezes em seguida sugere fraqueza.",Gemini3.1Pro,fazê-lo três vezes em seguida,sugere,fraqueza,4
"Empatar um jogo que você dominou é simples de esquecer, mas fazê-lo três vezes em seguida sugere fraqueza.",Grok4.0Fast,Empatar um jogo que você dominou,é,simples de esquecer,4
"Empatar um jogo que você dominou é simples de esquecer, mas fazê-lo três vezes em seguida sugere fraqueza.",Grok4.0Fast,você,dominou,um jogo,4
"Empatar um jogo que você dominou é simples de esquecer, mas fazê-lo três vezes em seguida sugere fraqueza.",Grok4.0Fast,fazê-lo três vezes em seguida,sugere,fraqueza,4
"Empatar um jogo que você dominou é simples de esquecer, mas fazê-lo três vezes em seguida sugere fraqueza.",respostas_gpt5.5_mini,você,dominou,um jogo,4
"Empatar um jogo que você dominou é simples de esquecer, mas fazê-lo três vezes em seguida sugere fraqueza.",respostas_gpt5.5_mini,Empatar um jogo que você dominou,é,simples de esquecer,4
"Empatar um jogo que você dominou é simples de esquecer, mas fazê-lo três vezes em seguida sugere fraqueza.",respostas_gpt5.5_mini,fazê-lo três vezes em seguida,sugere,fraqueza,4
"Esse foi, sem dúvida, o caso de Andy quando enfrentou Benoît Paire, em Monte Carlo, em abril.",Gemini3.1Pro,Esse,foi,"sem dúvida, o caso de Andy quando enfrentou Benoît Paire, em Monte Carlo, em abril",3
"Esse foi, sem dúvida, o caso de Andy quando enfrentou Benoît Paire, em Monte Carlo, em abril.",Grok4.0Fast,Esse,foi,"sem dúvida o caso de Andy quando enfrentou Benoît Paire, em Monte Carlo, em abril",3
"Esse foi, sem dúvida, o caso de Andy quando enfrentou Benoît Paire, em Monte Carlo, em abril.",respostas_gpt5.5_mini,Esse,foi,"sem dúvida o caso de Andy quando enfrentou Benoît Paire, em Monte Carlo, em abril",3
Eu também penso se a Taça Davis desempenhou algum papel.,Claude_Sonnet5,Eu,também penso,se a Taça Davis desempenhou algum papel,4
Eu também penso se a Taça Davis desempenhou algum papel.,Claude_Sonnet5,a Taça Davis,desempenhou,algum papel,5
Eu também penso se a Taça Davis desempenhou algum papel.,DPTOIE-PY,a Taça Davis,desempenhou,algum papel,5
Eu também penso se a Taça Davis desempenhou algum papel.,Gemini3.1Pro,Eu,também penso,se a Taça Davis desempenhou algum papel,4
Eu também penso se a Taça Davis desempenhou algum papel.,Gemini3.1Pro,a Taça Davis,desempenhou,algum papel,5
Eu também penso se a Taça Davis desempenhou algum papel.,Grok4.0Fast,Eu,também penso,se a Taça Davis desempenhou algum papel,4
Eu também penso se a Taça Davis desempenhou algum papel.,Grok4.0Fast,a Taça Davis,desempenhou,algum papel,5
Eu também penso se a Taça Davis desempenhou algum papel.,respostas_gpt5.5_mini,Eu,também penso,se a Taça Davis desempenhou algum papel,4
Eu também penso se a Taça Davis desempenhou algum papel.,respostas_gpt5.5_mini,a Taça Davis,desempenhou,algum papel,5
A pesquisa anual também revelou que as preocupações sobre assumir novos encargos financeiros têm disparado.,Claude_Sonnet5,A pesquisa anual,também revelou,que as preocupações sobre assumir novos encargos financeiros têm disparado,4
A pesquisa anual também revelou que as preocupações sobre assumir novos encargos financeiros têm disparado.,Gemini3.1Pro,A pesquisa anual,também revelou,que as preocupações sobre assumir novos encargos financeiros têm disparado,4
A pesquisa anual também revelou que as preocupações sobre assumir novos encargos financeiros têm disparado.,Grok4.0Fast,A pesquisa anual,também revelou,que as preocupações sobre assumir novos encargos financeiros têm disparado,4
A pesquisa anual também revelou que as preocupações sobre assumir novos encargos financeiros têm disparado.,respostas_gpt5.5_mini,A pesquisa anual,também revelou,que as preocupações sobre assumir novos encargos financeiros têm disparado,4
"O senhor Hopley acrescentou: ""O aumento do risco político não deve passar despercebido"".",Claude_Sonnet5,O senhor Hopley,acrescentou,O aumento do risco político não deve passar despercebido,3
"O senhor Hopley acrescentou: ""O aumento do risco político não deve passar despercebido"".",Gemini3.1Pro,O senhor Hopley,acrescentou,"""O aumento do risco político não deve passar despercebido""",3
"O senhor Hopley acrescentou: ""O aumento do risco político não deve passar despercebido"".",Grok4.0Fast,O senhor Hopley,acrescentou,"""O aumento do risco político não deve passar despercebido""",3
"A notícia da fraude da companhia - que tinha funcionado durante anos - limpou dezenas de bilhões de euros do valor da VW e custou ao executivo principal, Martin Winterkorn, o seu trabalho.",Claude_Sonnet5,A notícia da fraude da companhia,custou,"ao executivo principal, Martin Winterkorn, o seu trabalho",3
"A notícia da fraude da companhia - que tinha funcionado durante anos - limpou dezenas de bilhões de euros do valor da VW e custou ao executivo principal, Martin Winterkorn, o seu trabalho.",Claude_Sonnet5,A fraude da companhia,tinha funcionado,durante anos,4
"A notícia da fraude da companhia - que tinha funcionado durante anos - limpou dezenas de bilhões de euros do valor da VW e custou ao executivo principal, Martin Winterkorn, o seu trabalho.",Claude_Sonnet5,o executivo principal,é,Martin Winterkorn,4
"A notícia da fraude da companhia - que tinha funcionado durante anos - limpou dezenas de bilhões de euros do valor da VW e custou ao executivo principal, Martin Winterkorn, o seu trabalho.",Claude_Sonnet5,Martin Winterkorn,é,o executivo principal,4
"A notícia da fraude da companhia - que tinha funcionado durante anos - limpou dezenas de bilhões de euros do valor da VW e custou ao executivo principal, Martin Winterkorn, o seu trabalho.",Gemini3.1Pro,a fraude da companhia,tinha funcionado,durante anos,4
"A notícia da fraude da companhia - que tinha funcionado durante anos - limpou dezenas de bilhões de euros do valor da VW e custou ao executivo principal, Martin Winterkorn, o seu trabalho.",Gemini3.1Pro,o executivo principal,é,Martin Winterkorn,4
"A notícia da fraude da companhia - que tinha funcionado durante anos - limpou dezenas de bilhões de euros do valor da VW e custou ao executivo principal, Martin Winterkorn, o seu trabalho.",Gemini3.1Pro,Martin Winterkorn,é,o executivo principal,4
"A notícia da fraude da companhia - que tinha funcionado durante anos - limpou dezenas de bilhões de euros do valor da VW e custou ao executivo principal, Martin Winterkorn, o seu trabalho.",Grok4.0Fast,A notícia da fraude da companhia,tinha funcionado,durante anos,4
"A notícia da fraude da companhia - que tinha funcionado durante anos - limpou dezenas de bilhões de euros do valor da VW e custou ao executivo principal, Martin Winterkorn, o seu trabalho.",Grok4.0Fast,A notícia da fraude da companhia,custou,"ao executivo principal, Martin Winterkorn, o seu trabalho",3
"A notícia da fraude da companhia - que tinha funcionado durante anos - limpou dezenas de bilhões de euros do valor da VW e custou ao executivo principal, Martin Winterkorn, o seu trabalho.",Grok4.0Fast,o executivo principal,é,Martin Winterkorn,4
"A notícia da fraude da companhia - que tinha funcionado durante anos - limpou dezenas de bilhões de euros do valor da VW e custou ao executivo principal, Martin Winterkorn, o seu trabalho.",Grok4.0Fast,Martin Winterkorn,é,o executivo principal,4
"A notícia da fraude da companhia - que tinha funcionado durante anos - limpou dezenas de bilhões de euros do valor da VW e custou ao executivo principal, Martin Winterkorn, o seu trabalho.",respostas_gpt5.5_mini,A notícia da fraude da companhia,tinha funcionado,durante anos,4
"A notícia da fraude da companhia - que tinha funcionado durante anos - limpou dezenas de bilhões de euros do valor da VW e custou ao executivo principal, Martin Winterkorn, o seu trabalho.",respostas_gpt5.5_mini,A notícia da fraude da companhia,custou,"ao executivo principal, Martin Winterkorn, o seu trabalho",3
"A notícia da fraude da companhia - que tinha funcionado durante anos - limpou dezenas de bilhões de euros do valor da VW e custou ao executivo principal, Martin Winterkorn, o seu trabalho.",respostas_gpt5.5_mini,o executivo principal,é,Martin Winterkorn,4
"A notícia da fraude da companhia - que tinha funcionado durante anos - limpou dezenas de bilhões de euros do valor da VW e custou ao executivo principal, Martin Winterkorn, o seu trabalho.",respostas_gpt5.5_mini,Martin Winterkorn,é,o executivo principal,4
"Isso também abriu a VW para reivindicações e ações legais imensas, e viu elas levarem mais que €16 bilhões de provisões.",Claude_Sonnet5,Isso,viu,elas levarem mais que €16 bilhões de provisões,4
"Isso também abriu a VW para reivindicações e ações legais imensas, e viu elas levarem mais que €16 bilhões de provisões.",Claude_Sonnet5,elas,levarem,mais que €16 bilhões de provisões,5
"Isso também abriu a VW para reivindicações e ações legais imensas, e viu elas levarem mais que €16 bilhões de provisões.",DPTOIE-PY,elas,levarem,mais €16 bilhões de provisões,5
"Isso também abriu a VW para reivindicações e ações legais imensas, e viu elas levarem mais que €16 bilhões de provisões.",Gemini3.1Pro,Isso,viu,elas levarem mais que €16 bilhões de provisões,4
"Isso também abriu a VW para reivindicações e ações legais imensas, e viu elas levarem mais que €16 bilhões de provisões.",Gemini3.1Pro,elas,levarem,mais que €16 bilhões de provisões,5
"Isso também abriu a VW para reivindicações e ações legais imensas, e viu elas levarem mais que €16 bilhões de provisões.",Grok4.0Fast,Isso,viu,elas levarem mais que €16 bilhões de provisões,4
"Isso também abriu a VW para reivindicações e ações legais imensas, e viu elas levarem mais que €16 bilhões de provisões.",Grok4.0Fast,elas,levarem,mais que €16 bilhões de provisões,5
"Isso também abriu a VW para reivindicações e ações legais imensas, e viu elas levarem mais que €16 bilhões de provisões.",respostas_gpt5.5_mini,Isso,viu,elas levarem mais que €16 bilhões de provisões,4
"Isso também abriu a VW para reivindicações e ações legais imensas, e viu elas levarem mais que €16 bilhões de provisões.",respostas_gpt5.5_mini,elas,levarem,mais que €16 bilhões de provisões,5
"A sondagem começou em junho, com foco no Sr. Winterkorn e no chefe de marca, Herbert Diess, que permanece na fabricante de automóveis.",Claude_Sonnet5,o chefe de marca,é,Herbert Diess,4
"A sondagem começou em junho, com foco no Sr. Winterkorn e no chefe de marca, Herbert Diess, que permanece na fabricante de automóveis.",Claude_Sonnet5,Herbert Diess,é,o chefe de marca,4
"A sondagem começou em junho, com foco no Sr. Winterkorn e no chefe de marca, Herbert Diess, que permanece na fabricante de automóveis.",DPTOIE-PY,A sondagem,começou,"em junho , com foco em o Sr. Winterkorn e em o chefe de marca , Herbert Diess , permanece em a fabricante de automóveis",3
"A sondagem começou em junho, com foco no Sr. Winterkorn e no chefe de marca, Herbert Diess, que permanece na fabricante de automóveis.",Gemini3.1Pro,A sondagem,começou,"em junho, com foco no Sr. Winterkorn e no chefe de marca, Herbert Diess, que permanece na fabricante de automóveis.",3
"A sondagem começou em junho, com foco no Sr. Winterkorn e no chefe de marca, Herbert Diess, que permanece na fabricante de automóveis.",Gemini3.1Pro,o chefe de marca,é,Herbert Diess,4
"A sondagem começou em junho, com foco no Sr. Winterkorn e no chefe de marca, Herbert Diess, que permanece na fabricante de automóveis.",Gemini3.1Pro,Herbert Diess,é,o chefe de marca,4
"A sondagem começou em junho, com foco no Sr. Winterkorn e no chefe de marca, Herbert Diess, que permanece na fabricante de automóveis.",Gemini3.1Pro,Herbert Diess,permanece,na fabricante de automóveis,3
"A sondagem começou em junho, com foco no Sr. Winterkorn e no chefe de marca, Herbert Diess, que permanece na fabricante de automóveis.",Grok4.0Fast,A sondagem,começou,"em junho, com foco no Sr. Winterkorn e no chefe de marca, Herbert Diess, que permanece na fabricante de automóveis",3
"A sondagem começou em junho, com foco no Sr. Winterkorn e no chefe de marca, Herbert Diess, que permanece na fabricante de automóveis.",Grok4.0Fast,o chefe de marca,é,Herbert Diess,4
"A sondagem começou em junho, com foco no Sr. Winterkorn e no chefe de marca, Herbert Diess, que permanece na fabricante de automóveis.",Grok4.0Fast,Herbert Diess,é,o chefe de marca,4
"A sondagem começou em junho, com foco no Sr. Winterkorn e no chefe de marca, Herbert Diess, que permanece na fabricante de automóveis.",Grok4.0Fast,Herbert Diess,permanece,na fabricante de automóveis,3
"A sondagem começou em junho, com foco no Sr. Winterkorn e no chefe de marca, Herbert Diess, que permanece na fabricante de automóveis.",respostas_gpt5.5_mini,Herbert Diess,é,o chefe de marca,4
"A sondagem começou em junho, com foco no Sr. Winterkorn e no chefe de marca, Herbert Diess, que permanece na fabricante de automóveis.",respostas_gpt5.5_mini,o chefe de marca,é,Herbert Diess,4
"A sondagem começou em junho, com foco no Sr. Winterkorn e no chefe de marca, Herbert Diess, que permanece na fabricante de automóveis.",respostas_gpt5.5_mini,Herbert Diess,permanece,na fabricante de automóveis,3
"As empresas esperavam começar a decrescer em julho, imediatamente após o voto do Brexit, mas em vez disso têm conseguido manter o crescimento constante.",Claude_Sonnet5,As empresas,têm conseguido manter,o crescimento constante,4
"As empresas esperavam começar a decrescer em julho, imediatamente após o voto do Brexit, mas em vez disso têm conseguido manter o crescimento constante.",Gemini3.1Pro,As empresas,têm conseguido manter,o crescimento constante,4
"As empresas esperavam começar a decrescer em julho, imediatamente após o voto do Brexit, mas em vez disso têm conseguido manter o crescimento constante.",Grok4.0Fast,As empresas,têm conseguido manter,o crescimento constante,4
"As empresas esperavam começar a decrescer em julho, imediatamente após o voto do Brexit, mas em vez disso têm conseguido manter o crescimento constante.",respostas_gpt5.5_mini,As empresas,têm conseguido manter,o crescimento constante,4
"O custo vai mudar mensalmente e é esperado que o preço aumente no inverno, tal como o uso aumenta.",Claude_Sonnet5,O custo,vai mudar,mensalmente,5
"O custo vai mudar mensalmente e é esperado que o preço aumente no inverno, tal como o uso aumenta.",DPTOIE-PY,O custo,vai mudar,mensalmente,5
"O custo vai mudar mensalmente e é esperado que o preço aumente no inverno, tal como o uso aumenta.",Gemini3.1Pro,O custo,vai mudar,mensalmente,5
"O custo vai mudar mensalmente e é esperado que o preço aumente no inverno, tal como o uso aumenta.",Gemini3.1Pro,o preço,aumente,no inverno,3
"O custo vai mudar mensalmente e é esperado que o preço aumente no inverno, tal como o uso aumenta.",Grok4.0Fast,O custo,vai mudar,mensalmente,5
"O custo vai mudar mensalmente e é esperado que o preço aumente no inverno, tal como o uso aumenta.",Grok4.0Fast,o preço,aumente,no inverno,3
"O custo vai mudar mensalmente e é esperado que o preço aumente no inverno, tal como o uso aumenta.",respostas_gpt5.5_mini,O custo,vai mudar,mensalmente,5
"O custo vai mudar mensalmente e é esperado que o preço aumente no inverno, tal como o uso aumenta.",respostas_gpt5.5_mini,o preço,aumente,no inverno,3
A taxa fixa da Eon custa £760 e os clientes da Avro Energy pagariam cerca de £760 pela sua tarifa Simple and Select.,DPTOIE-PY,os clientes de a Avro Energy,pagariam,cerca de £760 por a sua tarifa Simple and Select,4
A taxa fixa da Eon custa £760 e os clientes da Avro Energy pagariam cerca de £760 pela sua tarifa Simple and Select.,Gemini3.1Pro,os clientes da Avro Energy,pagariam,cerca de £760 pela sua tarifa Simple and Select,4
